O_SA2_NAME11,D_SA2_NAME11,persons,increase_in_travel_time,distance,extra_minutes,lat_orig,lon_orig,dist_orig2CBD,lat_dest,lon_dest,dist_dest2CBD,bearing_rad,bearing,distance2CBD,lat,lon,xend,yend,total_commuters_from,point_size_identity,size_segment,avg_extra_mins,distance_group
Balwyn North,Kew East,71,0.53015873015873,3.51133333333333,2.78333333333333,-37.7921369861538,145.084510912692,10.6584161542165,-37.7933213616667,145.051607082222,7.86746718048701,1.53481679543602,87.9385247042779,9.26294166735177,-37.7927291739102,145.068058997457,145.068058997457,-37.7927291739102,2328,2.14477494077389,0.231259633090091,9.68080612829324,"(-Inf,5]"
Hawthorn,Kew East,19,0.255351681957187,5.66533333333333,2.78333333333333,-37.8233558393617,145.032100191064,5.68405286652872,-37.7933213616667,145.051607082222,7.86746718048701,-2.56558076489671,-146.996949828527,6.77576002350786,-37.8083386005142,145.041853636643,145.041853636643,-37.8083386005142,2969,2.73532508554883,0.0618863806860806,5.67770854384192,"(5,10]"
Docklands,Parkville,17,0.230344827586207,5.81144444444445,2.78333333333333,-37.8186890657143,144.9439032,2.09397376403877,-37.7873663776923,144.952593611538,3.66782659607037,-2.87095215026055,-164.493441393938,2.88090018005457,-37.8030277217033,144.948248405769,144.948248405769,-37.8030277217033,392,0.361147670439589,0.0553720248243879,4.13550170068027,"(5,10]"
Ormond - Glen Huntly,Prahran - Windsor,39,0.175789473684211,8.28977777777778,2.78333333333333,-37.899021222963,145.041536533333,11.0875784214405,-37.8528638282927,144.998128487805,4.69708751091048,2.38688139436087,136.758230095179,7.89233296617551,-37.8759425256279,145.019832510569,145.019832510569,-37.8759425256279,1076,0.991313503553567,0.127029939303008,9.12854708798017,"(5,10]"
Essendon - Aberfeldie,Brunswick,105,0.228882833787466,6.00755555555556,2.8,-37.7505099311475,144.908652242787,9.13521867484505,-37.7658570062,144.9622128502,5.83016236805413,-1.29173656795044,-74.0110535862739,7.48269052144959,-37.7581834686738,144.935432546494,144.935432546494,-37.7581834686738,3126,2.8799684127402,0.342003682738867,7.16998293879292,"(5,10]"
Coburg,Brunswick West,22,0.379232505643341,3.69988888888889,2.8,-37.7449590106667,144.962150977833,8.14848566655979,-37.7635502270968,144.943012821935,6.44357174994118,0.799893532038551,45.8305234456214,7.29602870825049,-37.7542546188817,144.952581899884,144.952581899884,-37.7542546188817,2532,2.3327191366149,0.0716579144786197,7.65029620853081,"(-Inf,5]"
North Melbourne,Mount Waverley - South,11,0.104089219330855,23.5816666666667,2.8,-37.8009173576316,144.947533083158,2.60803918395721,-37.8864399546341,145.125891255366,15.8292184543349,-1.12368347096634,-64.3823203949826,9.21862881914604,-37.8436786561329,145.036712169262,145.036712169262,-37.8436786561329,1096,1.00973940510661,0.0358289572393098,3.77959245742093,"(20, Inf]"
Elwood,Armadale,35,0.213924050632911,5.41,2.81666666666667,-37.88012693225,144.9856977465,7.07440865868294,-37.8572927531579,145.019771685263,6.31434193911189,-2.1611970549755,-123.827469946199,6.69437529889741,-37.868709842704,145.002734715882,145.002734715882,-37.868709842704,2636,2.42853382469071,0.114001227579622,7.21703654527061,"(5,10]"
Collingwood,Kew,14,0.26530612244898,4.73666666666667,2.81666666666667,-37.8011811164286,144.988381484286,2.61411270951952,-37.8046310010526,145.037831685614,6.33792256371895,-1.50114435761095,-86.0092361309843,4.47601763661924,-37.8029060587406,145.01310658495,145.01310658495,-37.8029060587406,394,0.362990260594893,0.0456004910318489,6.16049069373942,"(-Inf,5]"
North Melbourne,Melbourne,174,0.325,2.60288888888889,2.81666666666667,-37.8009173576316,144.947533083158,2.60803918395721,-37.8129069822857,144.963403094,0.692005567195306,-0.923791261662699,-52.9293404443382,1.65002237557626,-37.8069121699587,144.955468088579,144.955468088579,-37.8069121699587,1096,1.00973940510661,0.566748959967265,3.77959245742093,"(-Inf,5]"
Malvern East,Armadale,85,0.292096219931272,5.26766666666667,2.83333333333333,-37.8768899602041,145.062626429796,10.5901369575985,-37.8572927531579,145.019771685263,6.31434193911189,1.9996991613327,114.574322240214,8.45223944835522,-37.867091356681,145.04119905753,145.04119905753,-37.867091356681,2337,2.15306659647276,0.27686012412194,5.70741691627443,"(5,10]"
Coburg,Flemington,20,0.190156599552573,8.18055555555556,2.83333333333333,-37.7449590106667,144.962150977833,8.14848566655979,-37.7848367109524,144.930850302857,4.91790948119001,0.665475933815696,38.1289623751667,6.5331975738749,-37.7648978608096,144.946500640345,144.946500640345,-37.7648978608096,2532,2.3327191366149,0.065143558616927,7.65029620853081,"(5,10]"
Maribyrnong,Moonee Ponds,71,0.346938775510204,4.15988888888889,2.83333333333333,-37.773855346087,144.88594517,8.70936173304464,-37.76550642625,144.920183736875,7.18788811887892,-1.80997416691048,-103.703880791677,7.94862492596178,-37.7696808861685,144.903064453438,144.903064453438,-37.7696808861685,1558,1.43537773098184,0.231259633090091,9.7994758237056,"(-Inf,5]"
South Yarra - East,Armadale,41,0.265940902021773,4.12255555555556,2.85,-37.8402598080645,144.995297386774,3.45388538697645,-37.8572927531579,145.019771685263,6.31434193911189,-0.962792087391711,-55.1639231561358,4.88411366304417,-37.8487762806112,145.007534536019,145.007534536019,-37.8487762806112,1719,1.58370623848381,0.1335442951647,6.65142524723677,"(-Inf,5]"
Caulfield - North,Brighton (Vic.),64,0.296360485268631,5.76544444444444,2.85,-37.8721286176364,145.019590721455,7.53784779924387,-37.9086185318868,144.996264241132,10.3714149973092,0.568786831825227,32.5890849062029,8.95463139827653,-37.8903735747616,145.007927481294,145.007927481294,-37.8903735747616,2319,2.13648328507502,0.208459387574166,5.35329883570505,"(5,10]"
Southbank,Footscray,16,0.201176470588235,10.5456666666667,2.85,-37.8253100678571,144.963518120357,0.882244806193993,-37.7962354586667,144.895195199333,6.82074516276372,1.97313013640596,113.052029246134,3.85149498447886,-37.8107727632619,144.929356659845,144.929356659845,-37.8107727632619,927,0.854040536983417,0.0521148468935416,3.26910284070478,"(10,20]"
Northcote,Heidelberg West,50,0.230769230769231,7.68022222222222,2.85,-37.773038279434,145.000623303962,5.78512815705921,-37.743993658125,145.04721493875,10.8032754486997,-2.12823492002409,-121.938878729743,8.29420180287947,-37.7585159687795,145.023919121356,145.023919121356,-37.7585159687795,2798,2.57778362727033,0.162858896542317,10.1592625685013,"(5,10]"
Collingwood,Carlton,15,0.390909090909091,2.32688888888889,2.86666666666667,-37.8011811164286,144.988381484286,2.61411270951952,-37.7994393084375,144.96807587125,2.07600768417991,1.65636648869652,94.902809129214,2.34506019684971,-37.8003102124331,144.978228677768,144.978228677768,-37.8003102124331,394,0.362990260594893,0.0488576689626952,6.16049069373942,"(-Inf,5]"
Brunswick,Fitzroy North,37,0.274760383386582,4.17977777777778,2.86666666666667,-37.7658570062,144.9622128502,5.83016236805413,-37.7836068748148,144.984174905926,4.09932402479186,-0.891071622944181,-51.0546432385742,4.964743196423,-37.7747319405074,144.973193878063,144.973193878063,-37.7747319405074,2373,2.18623321926823,0.120515583441315,7.21096713021492,"(-Inf,5]"
Footscray,Newport,21,0.245762711864407,5.96522222222222,2.9,-37.7962354586667,144.895195199333,6.82074516276372,-37.8394407057143,144.879472820952,8.10626109726516,0.34900360535337,19.9964336215975,7.46350313001444,-37.8178380821905,144.887334010143,144.887334010143,-37.8178380821905,1085,0.999605159252435,0.0684007365477733,8.30858678955453,"(5,10]"
Northcote,Thornbury,81,0.671814671814672,2.08655555555556,2.9,-37.773038279434,145.000623303962,5.78512815705921,-37.7580912561905,145.003197203571,7.36538086634675,-2.97106362789773,-170.229406543367,6.57525451170298,-37.7655647678123,145.001910253766,145.001910253766,-37.7655647678123,2798,2.57778362727033,0.263831412398554,10.1592625685013,"(-Inf,5]"
St Kilda East,Toorak,31,0.319852941176471,4.13955555555556,2.9,-37.8668936202564,144.998685951282,6.06770716514806,-37.8422599778125,145.016078626562,5.02422801460908,-2.52681532356362,-144.775853649179,5.54596758987857,-37.8545767990344,145.007382288922,145.007382288922,-37.8545767990344,2387,2.19913135035536,0.100972515856237,8.16477796397151,"(-Inf,5]"
North Melbourne,Williamstown,11,0.138866719872306,12.1017777777778,2.9,-37.8009173576316,144.947533083158,2.60803918395721,-37.8600020551429,144.889689965143,8.28653050855489,0.774780220767515,44.3916367001928,5.44728484625605,-37.8304597063872,144.91861152415,144.91861152415,-37.8304597063872,1096,1.00973940510661,0.0358289572393098,3.77959245742093,"(10,20]"
Braybrook,Newport,15,0.176767676767677,8.48,2.91666666666667,-37.7859339178378,144.863113430811,9.86320875034797,-37.8394407057143,144.879472820952,8.10626109726516,-0.29671833724135,-17.0007084280688,8.98473492380656,-37.8126873117761,144.871293125882,144.871293125882,-37.8126873117761,1420,1.30823901026586,0.0488576689626952,6.86011737089202,"(5,10]"
Pascoe Vale South,Pascoe Vale,42,0.568181818181818,3.234,2.91666666666667,-37.7439227441667,144.938836859167,8.63093681830933,-37.7230959378723,144.933029917021,10.9962447715932,2.8696779637769,164.420435886112,9.81359079495124,-37.7335093410195,144.935933388094,144.935933388094,-37.7335093410195,1321,1.21703079757831,0.136801473095547,5.06030153923795,"(-Inf,5]"
Malvern - Glen Iris,Albert Park,101,0.162511542012927,9.02411111111111,2.93333333333333,-37.8572320702041,145.041400423265,7.79616110822657,-37.8458417618182,144.961000840606,3.14005380732962,1.71153100188285,98.0635029136844,5.4681074577781,-37.8515369160112,145.001200631936,145.001200631936,-37.8515369160112,2796,2.57594103711503,0.328974971015481,4.94650691463996,"(5,10]"
Yarra - North,Heidelberg West,22,0.196868008948546,8.07733333333333,2.93333333333333,-37.7892518904762,145.006046578571,4.65049798516124,-37.743993658125,145.04721493875,10.8032754486997,-2.40348113246077,-137.709325029326,7.72688671693049,-37.7666227743006,145.02663075866,145.02663075866,-37.7666227743006,1030,0.948933929981574,0.0716579144786197,10.1202265372168,"(5,10]"
Pascoe Vale,Pascoe Vale South,37,0.571428571428571,3.23877777777778,2.93333333333333,-37.7230959378723,144.933029917021,10.9962447715932,-37.7439227441667,144.938836859167,8.63093681830933,-0.271914689812896,-15.5795641138879,9.81359079495124,-37.7335093410195,144.935933388094,144.935933388094,-37.7335093410195,2069,1.90615951566202,0.120515583441315,8.25294828419526,"(-Inf,5]"
Hawthorn East,Toorak,30,0.352,4.52266666666667,2.93333333333333,-37.8300801216129,145.050241207097,7.36839519466795,-37.8422599778125,145.016078626562,5.02422801460908,1.22831936208285,70.3775153415489,6.19631160463851,-37.8361700497127,145.03315991683,145.03315991683,-37.8361700497127,1909,1.75875230323769,0.0977153379253904,6.23182294394971,"(-Inf,5]"
Alphington - Fairfield,Collingwood,36,0.304123711340206,6.61211111111111,2.95,-37.7748778263636,145.023991520455,6.89517517332325,-37.8011811164286,144.988381484286,2.61411270951952,0.934600026576403,53.5486370556425,4.75464394142138,-37.7880294713961,145.006186502371,145.006186502371,-37.7880294713961,972,0.895498815477757,0.117258405510469,9.47662894375857,"(5,10]"
Braybrook,Essendon - Aberfeldie,23,0.210965435041716,7.20222222222222,2.95,-37.7859339178378,144.863113430811,9.86320875034797,-37.7505099311475,144.908652242787,9.13521867484505,-2.23190668206102,-127.878833149143,9.49921371259651,-37.7682219244927,144.885882836799,144.885882836799,-37.7682219244927,1420,1.30823901026586,0.074915092409466,6.86011737089202,"(5,10]"
Brunswick,Alphington - Fairfield,15,0.18895966029724,5.855,2.96666666666667,-37.7658570062,144.9622128502,5.83016236805413,-37.7748778263636,145.023991520455,6.89517517332325,-1.42580265896985,-81.6924747775028,6.36266877068869,-37.7703674162818,144.993102185328,144.993102185328,-37.7703674162818,2373,2.18623321926823,0.0488576689626952,7.21096713021492,"(5,10]"
Hawthorn East,Camberwell,51,0.595317725752508,3.052,2.96666666666667,-37.8300801216129,145.050241207097,7.36839519466795,-37.8387940944898,145.074359402857,9.64330104280298,-1.22408785210833,-70.1350676790413,8.50584811873546,-37.8344371080514,145.062300304977,145.062300304977,-37.8344371080514,1909,1.75875230323769,0.166116074473164,6.23182294394971,"(-Inf,5]"
Flemington,Richmond (Vic.),34,0.132539091586002,14.9148888888889,2.96666666666667,-37.7848367109524,144.930850302857,4.91790948119001,-37.8201135681967,145.001203445246,2.94866416903657,-1.106008994918,-63.3696475123074,3.93328682511329,-37.8024751395746,144.966026874052,144.966026874052,-37.8024751395746,732,0.674387996841274,0.110744049648776,3.83615664845173,"(10,20]"
Southbank,South Melbourne,70,0.801801801801802,1.54222222222222,2.96666666666667,-37.8253100678571,144.963518120357,0.882244806193993,-37.8344848634615,144.960886178462,1.91775318723078,0.279364628651339,16.0064141669612,1.39999899671239,-37.8298974656593,144.96220214941,144.96220214941,-37.8298974656593,927,0.854040536983417,0.228002455159244,3.26910284070478,"(-Inf,5]"
Northcote,Yarra - North,65,0.350393700787402,3.57888888888889,2.96666666666667,-37.773038279434,145.000623303962,5.78512815705921,-37.7892518904762,145.006046578571,4.65049798516124,-0.32279029715568,-18.4945216947942,5.21781307111022,-37.7811450849551,145.003334941266,145.003334941266,-37.7811450849551,2798,2.57778362727033,0.211716565505013,10.1592625685013,"(-Inf,5]"
Brighton (Vic.),Elsternwick,72,0.454314720812183,3.70211111111111,2.98333333333333,-37.9086185318868,144.996264241132,10.3714149973092,-37.8866257832143,145.007367637143,8.37608660237134,-2.6740596466551,-153.212331919581,9.37375079984026,-37.8976221575506,145.001815939137,145.001815939137,-37.8976221575506,2274,2.09502500658068,0.234516811020937,11.0999706830841,"(-Inf,5]"
Niddrie - Essendon West,Southbank,31,0.125790583274772,19.9753333333333,2.98333333333333,-37.7423617476471,144.885436101176,11.1016555622354,-37.8253100678571,144.963518120357,0.882244806193993,-0.755187580100998,-43.269061080485,5.9919501842147,-37.7838359077521,144.924477110767,144.924477110767,-37.7838359077521,547,0.503948407475652,0.100972515856237,6.07306520414381,"(10,20]"
Carlton,Fitzroy,20,0.507042253521127,1.67688888888889,3,-37.7994393084375,144.96807587125,2.07600768417991,-37.801420376087,144.979019773043,2.10391764420117,-1.3917153500623,-79.7394158421418,2.08996266419054,-37.8004298422623,144.973547822146,144.973547822146,-37.8004298422623,456,0.420110555409318,0.065143558616927,6.50500730994152,"(-Inf,5]"
Camberwell,Malvern - Glen Iris,107,0.296540362438221,4.94244444444444,3,-37.8387940944898,145.074359402857,9.64330104280298,-37.8572320702041,145.041400423265,7.79616110822657,1.06074818479927,60.7763941151615,8.71973107551477,-37.848013082347,145.057879913061,145.057879913061,-37.848013082347,2340,2.15583048170571,0.348518038600559,7.84531339031339,"(-Inf,5]"
Southbank,Albert Park,61,0.487870619946092,2.951,3.01666666666667,-37.8253100678571,144.963518120357,0.882244806193993,-37.8458417618182,144.961000840606,3.14005380732962,0.121995737717104,6.98984088977503,2.01114930676181,-37.8355759148377,144.962259480482,144.962259480482,-37.8355759148377,927,0.854040536983417,0.198687853781627,3.26910284070478,"(-Inf,5]"
Flemington,Altona North,16,0.171077504725898,11.4512222222222,3.01666666666667,-37.7848367109524,144.930850302857,4.91790948119001,-37.833761955,144.849617844062,10.518908516968,1.02869699454413,58.9399961851712,7.71840899907902,-37.8092993329762,144.89023407346,144.89023407346,-37.8092993329762,732,0.674387996841274,0.0521148468935416,3.83615664845173,"(10,20]"
Elsternwick,Carnegie,14,0.273001508295626,5.40288888888889,3.01666666666667,-37.8866257832143,145.007367637143,8.37608660237134,-37.8931313917949,145.05588489359,11.3795450624445,-1.43750284265508,-82.3628459221947,9.87781583240793,-37.8898785875046,145.031626265367,145.031626265367,-37.8898785875046,1563,1.4399842063701,0.0456004910318489,8.19233312006825,"(5,10]"
Elwood,Caulfield - South,41,0.303691275167785,6.21988888888889,3.01666666666667,-37.88012693225,144.9856977465,7.07440865868294,-37.8913691574419,145.026368861163,9.63675808848271,-1.30111235918863,-74.5482468538179,8.35558337358282,-37.885748044846,145.006033303831,145.006033303831,-37.885748044846,2636,2.42853382469071,0.1335442951647,7.21703654527061,"(5,10]"
Keilor East,Flemington,47,0.196525515743757,9.06466666666667,3.01666666666667,-37.7506925470968,144.863598473548,11.8294244343643,-37.7848367109524,144.930850302857,4.91790948119001,-1.10100286107979,-63.0828171717006,8.37366695777715,-37.7677646290246,144.897224388203,144.897224388203,-37.7677646290246,2205,2.03145564622269,0.153087362749778,8.45462207105064,"(5,10]"
West Footscray - Tottenham,Footscray,166,0.530791788856305,2.79422222222222,3.01666666666667,-37.7984754539286,144.870430541429,8.82227251104681,-37.7962354586667,144.895195199333,6.82074516276372,-1.66100214716514,-95.16841279473,7.82150883690526,-37.7973554562977,144.882812870381,144.882812870381,-37.7973554562977,1192,1.0981837325612,0.540691536520494,9.0074384787472,"(-Inf,5]"
Braybrook,Moonee Ponds,38,0.192963752665245,6.92277777777778,3.01666666666667,-37.7859339178378,144.863113430811,9.86320875034797,-37.76550642625,144.920183736875,7.18788811887892,-1.91452311542677,-109.694094294192,8.52554843461344,-37.7757201720439,144.891648583843,144.891648583843,-37.7757201720439,1420,1.30823901026586,0.123772761372161,6.86011737089202,"(5,10]"
Port Melbourne,St Kilda East,11,0.18659793814433,7.34611111111111,3.01666666666667,-37.8385923709091,144.937216997576,3.5171766822414,-37.8668936202564,144.998685951282,6.06770716514806,-1.13931483552325,-65.2779316121239,4.79244192369473,-37.8527429955827,144.967951474429,144.967951474429,-37.8527429955827,2061,1.8987891550408,0.0358289572393098,4.41834061135371,"(5,10]"
St Kilda East,Armadale,30,0.487935656836461,3.14944444444444,3.03333333333333,-37.8668936202564,144.998685951282,6.06770716514806,-37.8572927531579,145.019771685263,6.31434193911189,-1.99806989896115,-114.480972382605,6.19102455212997,-37.8620931867072,145.009228818273,145.009228818273,-37.8620931867072,2387,2.19913135035536,0.0977153379253904,8.16477796397151,"(-Inf,5]"
Keilor East,Brunswick,95,0.152046783625731,9.545,3.03333333333333,-37.7506925470968,144.863598473548,11.8294244343643,-37.7658570062,144.9622128502,5.83016236805413,-1.41821617760267,-81.257801413809,8.82979340120921,-37.7582747766484,144.912905661874,144.912905661874,-37.7582747766484,2205,2.03145564622269,0.309431903430403,8.45462207105064,"(5,10]"
Flemington,Docklands,48,0.260744985673352,5.55066666666667,3.03333333333333,-37.7848367109524,144.930850302857,4.91790948119001,-37.8186890657143,144.9439032,2.09397376403877,-0.368016602354895,-21.0857981056798,3.50594162261439,-37.8017628883334,144.937376751429,144.937376751429,-37.8017628883334,732,0.674387996841274,0.156344540680625,3.83615664845173,"(5,10]"
Carlton,Fitzroy North,11,0.362549800796813,3.11755555555556,3.03333333333333,-37.7994393084375,144.96807587125,2.07600768417991,-37.7836068748148,144.984174905926,4.09932402479186,-2.34784552057107,-134.521639277418,3.08766585448589,-37.7915230916262,144.976125388588,144.976125388588,-37.7915230916262,456,0.420110555409318,0.0358289572393098,6.50500730994152,"(-Inf,5]"
Port Melbourne,Richmond (Vic.),121,0.181274900398406,9.94055555555556,3.03333333333333,-37.8385923709091,144.937216997576,3.5171766822414,-37.8201135681967,145.001203445246,2.94866416903657,-1.85193951205924,-106.108317954511,3.23292042563898,-37.8293529695529,144.969210221411,144.969210221411,-37.8293529695529,2061,1.8987891550408,0.394118529632408,4.41834061135371,"(5,10]"
Armadale,Brighton (Vic.),18,0.225925925925926,7.255,3.05,-37.8572927531579,145.019771685263,6.31434193911189,-37.9086185318868,144.996264241132,10.3714149973092,0.429490602561901,24.6079988673276,8.34287846821053,-37.8829556425224,145.008017963198,145.008017963198,-37.8829556425224,1175,1.08252171624112,0.0586292027552343,5.42689361702128,"(5,10]"
Elwood,Carnegie,13,0.203107658157603,8.08744444444445,3.05,-37.88012693225,144.9856977465,7.07440865868294,-37.8931313917949,145.05588489359,11.3795450624445,-1.38759129260884,-79.503124755589,9.22697686056373,-37.8866291620225,145.020791320045,145.020791320045,-37.8866291620225,2636,2.42853382469071,0.0423433131010025,7.21703654527061,"(5,10]"
Southbank,Hawthorn East,19,0.213286713286713,11.0951111111111,3.05,-37.8253100678571,144.963518120357,0.882244806193993,-37.8300801216129,145.050241207097,7.36839519466795,-1.51584841994541,-86.8517168444464,4.12532000043097,-37.827695094735,145.006879663727,145.006879663727,-37.827695094735,927,0.854040536983417,0.0618863806860806,3.26910284070478,"(10,20]"
Southbank,Moonee Ponds,11,0.159685863874346,12.9695555555556,3.05,-37.8253100678571,144.963518120357,0.882244806193993,-37.76550642625,144.920183736875,7.18788811887892,2.51453940989921,144.072495606541,4.03506646253646,-37.7954082470536,144.941850928616,144.941850928616,-37.7954082470536,927,0.854040536983417,0.0358289572393098,3.26910284070478,"(10,20]"
Yarraville,North Melbourne,78,0.201986754966887,7.46366666666667,3.05,-37.8168796034375,144.882967158438,7.44689832853633,-37.8009173576316,144.947533083158,2.60803918395721,-1.8131605769648,-103.886448639588,5.02746875624677,-37.8088984805346,144.915250120798,144.915250120798,-37.8088984805346,1516,1.39668333772045,0.254059878606015,5.25890501319261,"(5,10]"
Toorak,Richmond (Vic.),201,0.330922242314647,3.999,3.05,-37.8422599778125,145.016078626562,5.02422801460908,-37.8201135681967,145.001203445246,2.94866416903657,2.5501310126945,146.111744232818,3.98644609182282,-37.8311867730046,145.008641035904,145.008641035904,-37.8311867730046,1908,1.75783100816004,0.654692764100116,4.30301362683438,"(-Inf,5]"
Brunswick West,Airport West,18,0.23741935483871,10.0183333333333,3.06666666666667,-37.7635502270968,144.943012821935,6.44357174994118,-37.72369778,144.880407864118,13.0044290552746,2.13767251637349,122.479613169311,9.72400040260787,-37.7436240035484,144.911710343027,144.911710343027,-37.7436240035484,1773,1.63345617267702,0.0586292027552343,7.15520774581688,"(10,20]"
Northcote,Brunswick East,49,0.403508771929825,2.726,3.06666666666667,-37.773038279434,145.000623303962,5.78512815705921,-37.7688840615789,144.976769994211,5.53070748139911,1.74322380353525,99.8793666893124,5.65791781922916,-37.7709611705065,144.988696649087,144.988696649087,-37.7709611705065,2798,2.57778362727033,0.159601718611471,10.1592625685013,"(-Inf,5]"
South Yarra - West,East Melbourne,23,0.320557491289199,3.99822222222222,3.06666666666667,-37.8369193971429,144.982264809286,2.45054848021533,-37.8140391913333,144.984179326,1.51405346736053,-3.05811144854081,-175.216879282027,1.98230097378793,-37.8254792942381,144.983222067643,144.983222067643,-37.8254792942381,612,0.563832587523032,0.074915092409466,4.75200163398693,"(-Inf,5]"
Moonee Ponds,Niddrie - Essendon West,26,0.30820770519263,5.806,3.06666666666667,-37.76550642625,144.920183736875,7.18788811887892,-37.7423617476471,144.885436101176,11.1016555622354,2.15839213658149,123.666759960344,9.14477184055716,-37.7539340869486,144.902809919026,144.902809919026,-37.7539340869486,1862,1.71545143458805,0.084686626202005,7.28967955603294,"(5,10]"
Thornbury,Northcote,128,0.71875,2.08744444444444,3.06666666666667,-37.7580912561905,145.003197203571,7.36538086634675,-37.773038279434,145.000623303962,5.78512815705921,0.170529025692062,9.77059345663316,6.57525451170298,-37.7655647678123,145.001910253766,145.001910253766,-37.7655647678123,2068,1.90523822058436,0.416918775148332,10.0164329464861,"(-Inf,5]"
Southbank,South Yarra - West,30,0.274217585692996,2.88155555555556,3.06666666666667,-37.8253100678571,144.963518120357,0.882244806193993,-37.8369193971429,144.982264809286,2.45054848021533,-1.01632548384606,-58.2311608359709,1.66639664320466,-37.8311147325,144.972891464821,144.972891464821,-37.8311147325,927,0.854040536983417,0.0977153379253904,3.26910284070478,"(-Inf,5]"
South Yarra - West,Prahran - Windsor,33,0.391949152542373,3.26011111111111,3.08333333333333,-37.8369193971429,144.982264809286,2.45054848021533,-37.8528638282927,144.998128487805,4.69708751091048,-0.78285942537897,-44.8545410262518,3.57381799556291,-37.8448916127178,144.990196648546,144.990196648546,-37.8448916127178,612,0.563832587523032,0.107486871717929,4.75200163398693,"(-Inf,5]"
Flemington,Braybrook,14,0.227106227106227,7.41311111111111,3.1,-37.7848367109524,144.930850302857,4.91790948119001,-37.7859339178378,144.863113430811,9.86320875034797,1.55459966895509,89.0719998635613,7.39055911576899,-37.7853853143951,144.896981866834,144.896981866834,-37.7853853143951,732,0.674387996841274,0.0456004910318489,3.83615664845173,"(5,10]"
Heidelberg West,Northcote,37,0.244094488188976,7.606,3.1,-37.743993658125,145.04721493875,10.8032754486997,-37.773038279434,145.000623303962,5.78512815705921,1.0133577335657,58.0611212702572,8.29420180287947,-37.7585159687795,145.023919121356,145.023919121356,-37.7585159687795,841,0.774809160305344,0.120515583441315,11.6480380499405,"(5,10]"
Southbank,South Yarra - East,32,0.277198211624441,5.34922222222222,3.1,-37.8253100678571,144.963518120357,0.882244806193993,-37.8402598080645,144.995297386774,3.45388538697645,-1.13108793875101,-64.8065651485846,2.16806509658522,-37.8327849379608,144.979407753566,144.979407753566,-37.8327849379608,927,0.854040536983417,0.104229693787083,3.26910284070478,"(5,10]"
Coburg North,Brunswick East,14,0.197257383966245,6.386,3.11666666666667,-37.7266903755556,144.966773473889,10.1654462381249,-37.7688840615789,144.976769994211,5.53070748139911,-0.232630523515555,-13.3287471833602,7.848076859762,-37.7477872185673,144.97177173405,144.97177173405,-37.7477872185673,428,0.394314293235062,0.0456004910318489,6.54501557632399,"(5,10]"
North Melbourne,Coburg North,12,0.166964285714286,11.4788888888889,3.11666666666667,-37.8009173576316,144.947533083158,2.60803918395721,-37.7266903755556,144.966773473889,10.1654462381249,-2.88796452915383,-165.468178904001,6.38674271104105,-37.7638038665936,144.957153278524,144.957153278524,-37.7638038665936,1096,1.00973940510661,0.0390861351701562,3.77959245742093,"(10,20]"
Yarra - North,Ivanhoe,21,0.311148086522463,5.75644444444445,3.11666666666667,-37.7892518904762,145.006046578571,4.65049798516124,-37.7663307915385,145.041921423462,8.69748176223656,-2.13934183988034,-122.575258360896,6.6739898736989,-37.7777913410074,145.023984001016,145.023984001016,-37.7777913410074,1030,0.948933929981574,0.0684007365477733,10.1202265372168,"(5,10]"
Pascoe Vale South,Moonee Ponds,64,0.400428265524625,4.342,3.11666666666667,-37.7439227441667,144.938836859167,8.63093681830933,-37.76550642625,144.920183736875,7.18788811887892,0.712693721965331,40.8343423540836,7.90941246859412,-37.7547145852084,144.929510298021,144.929510298021,-37.7547145852084,1321,1.21703079757831,0.208459387574166,5.06030153923795,"(-Inf,5]"
Yarra - North,Northcote,19,0.497340425531915,3.57544444444444,3.11666666666667,-37.7892518904762,145.006046578571,4.65049798516124,-37.773038279434,145.000623303962,5.78512815705921,2.81880235643411,161.505478305206,5.21781307111022,-37.7811450849551,145.003334941266,145.003334941266,-37.7811450849551,1030,0.948933929981574,0.0618863806860806,10.1202265372168,"(-Inf,5]"
Malvern East,Prahran - Windsor,93,0.228327228327228,7.13255555555556,3.11666666666667,-37.8768899602041,145.062626429796,10.5901369575985,-37.8528638282927,144.998128487805,4.69708751091048,1.92738224650006,110.430868232897,7.64361223425451,-37.8648768942484,145.030377458801,145.030377458801,-37.8648768942484,2337,2.15306659647276,0.30291754756871,5.70741691627443,"(5,10]"
Prahran - Windsor,St Kilda East,21,0.703007518796992,2.27788888888889,3.11666666666667,-37.8528638282927,144.998128487805,4.69708751091048,-37.8668936202564,144.998685951282,6.06770716514806,-0.0397133741827461,-2.27540873089516,5.38239733802927,-37.8598787242746,144.998407219544,144.998407219544,-37.8598787242746,2531,2.33179784153725,0.0684007365477733,6.31598182536547,"(-Inf,5]"
Coburg,Strathmore,15,0.377777777777778,5.82766666666667,3.11666666666667,-37.7449590106667,144.962150977833,8.14848566655979,-37.731921015,144.915215216364,10.6370559022007,1.84174879742593,105.5244330158,9.39277078438027,-37.7384400128334,144.938683097099,144.938683097099,-37.7384400128334,2532,2.3327191366149,0.0488576689626952,7.65029620853081,"(5,10]"
