O_SA2_NAME11,D_SA2_NAME11,persons,increase_in_travel_time,distance,extra_minutes,lat_orig,lon_orig,dist_orig2CBD,lat_dest,lon_dest,dist_dest2CBD,bearing_rad,bearing,distance2CBD,lat,lon,distance_group
Ascot Vale,Richmond (Vic.),67,0.429640718562874,17.0162222222222,9.56666666666667,-37.7767973775,144.91689848,6.40685643044626,-37.8201135681967,145.001203445246,2.94866416903657,2.04542569949768,117.194259888811,4.67776029974141,-37.7984554728484,144.959050962623,"(10,20]"
Surrey Hills (West) - Canterbury,St Kilda,20,0.372485399091499,14.6004444444444,9.56666666666667,-37.8245869874419,145.084853335814,10.312781026281,-37.8620449607143,144.980546877679,5.01359825774242,-1.91556787990668,-109.753954889476,7.6631896420117,-37.8433159740781,145.032700106747,"(10,20]"
Research - North Warrandyte,Templestowe Lower,11,0.609989373007439,15.4557777777778,9.56666666666667,-37.7109407205882,145.205933245882,24.0922034595195,-37.7652709060606,145.113767066364,14.1133826660313,-2.1034451523176,-120.518529665051,19.1027930627754,-37.7381058133244,145.159850156123,"(10,20]"
Plenty - Yarrambat,Thornbury,20,0.381902860944777,18.684,9.56666666666667,-37.6712524676,145.117477282,20.9765789626212,-37.7580912561905,145.003197203571,7.36538086634675,-2.22058872425356,-127.230361934069,14.170979914484,-37.7146718618953,145.060337242786,"(10,20]"
Mount Waverley - North,Toorak,15,0.639198218262806,15.0104444444444,9.56666666666667,-37.8663134375676,145.131219524054,15.3241991379126,-37.8422599778125,145.016078626562,5.02422801460908,-1.36485352472893,-78.2003466205219,10.1742135762608,-37.8542867076901,145.073649075308,"(10,20]"
Box Hill North,Yarra - North,18,0.755263157894737,15.9631111111111,9.56666666666667,-37.8051807067568,145.123223970811,13.7351089439128,-37.7892518904762,145.006046578571,4.65049798516124,-1.43568687195973,-82.2587984656313,9.19280346453701,-37.7972162986165,145.064635274691,"(10,20]"
Reservoir - West,Alphington - Fairfield,36,0.678866587957497,9.80533333333333,9.58333333333333,-37.710813782931,144.995146391034,12.1714654358075,-37.7748778263636,145.023991520455,6.89517517332325,2.71852703281951,155.760125472781,9.53332030456535,-37.7428458046473,145.009568955745,"(5,10]"
Cairnlea,Brunswick,12,0.335472578763127,19.7435555555556,9.58333333333333,-37.7588593594737,144.785734519474,17.2966714189957,-37.7658570062,144.9622128502,5.83016236805413,1.61042715742535,92.2706793337228,11.5634168935249,-37.7623581828369,144.873973684837,"(10,20]"
Wheelers Hill,Burwood,42,0.608465608465609,13.0126666666667,9.58333333333333,-37.90899625875,145.18478341,21.5684513415287,-37.8489197096296,145.113847537037,13.2817141045585,-0.868096860722243,-49.7382863279406,17.4250827230436,-37.8789579841898,145.149315473519,"(10,20]"
Ringwood North,Camberwell,24,0.386424731182796,21.5102222222222,9.58333333333333,-37.7954443852174,145.229510488261,23.1358446302116,-37.8387940944898,145.074359402857,9.64330104280298,-1.84325152888001,-105.610533185861,16.3895728365073,-37.8171192398536,145.151934945559,"(20, Inf]"
Glen Iris - East,Cheltenham - Highett (East),27,0.437928408225438,16.4893333333333,9.58333333333333,-37.8547481581579,145.072679388684,10.0767825514886,-37.9631044704,145.0660683626,18.2870788167836,-3.08065627489088,-176.508602681741,14.1819306841361,-37.908926314279,145.069373875642,"(10,20]"
Chelsea Heights,Cheltenham - Highett (West),27,0.548664122137405,15.4208888888889,9.58333333333333,-38.0429262823077,145.135076042308,28.9888755400614,-37.9540316969565,145.036917173478,16.2880953109163,-0.834885191829737,-47.8353978698141,22.6384854254889,-37.9984789896321,145.085996607893,"(10,20]"
Deer Park - Derrimut,Clayton,14,0.221750867720787,45.6344444444444,9.58333333333333,-37.7683074241304,144.767221748261,18.4682836499702,-37.9173738768421,145.127167247105,17.8243822468278,1.96342935388297,112.496215349592,18.146332948399,-37.8428406504863,144.947194497683,"(20, Inf]"
Watsonia,Coburg,14,0.481574539363484,14.0044444444444,9.58333333333333,-37.7041500236364,145.084264137273,16.2944522452109,-37.7449590106667,144.962150977833,8.14848566655979,-1.89331761131937,-108.479108406391,12.2214689558853,-37.7245545171516,145.023207557553,"(10,20]"
Glen Waverley - West,Dandenong,248,0.775978407557355,15.6857777777778,9.58333333333333,-37.8802118305769,145.156180539423,17.929664583737,-37.9868945054839,145.212138016452,28.4973171903251,2.65851995132918,152.321972962487,23.2134908870311,-37.9335531680304,145.184159277938,"(10,20]"
Thomastown,Deer Park - Derrimut,15,0.364847715736041,27.1418888888889,9.58333333333333,-37.6804989690741,145.009909468519,15.7443244622025,-37.7683074241304,144.767221748261,18.4682836499702,-1.91795918907637,-109.89096681241,17.1063040560864,-37.7244031966023,144.88856560839,"(20, Inf]"
Delahey,Footscray,47,0.404075895994378,16.0463333333333,9.58333333333333,-37.7185205978261,144.773561418261,20.3448741095127,-37.7962354586667,144.895195199333,6.82074516276372,2.13934650199858,122.575525480595,13.5828096361382,-37.7573780282464,144.834378308797,"(10,20]"
Taylors Hill,Gladstone Park - Westmeadows,12,0.429424943988051,21.563,9.58333333333333,-37.7137419436,144.7520218268,22.230590311687,-37.6823422158333,144.891958654583,16.5009599939906,1.35006730921225,77.3531588764456,19.3657751528388,-37.6980420797167,144.821990240692,"(20, Inf]"
Ivanhoe,Kew,68,0.961538461538461,7.22655555555556,9.58333333333333,-37.7663307915385,145.041921423462,8.69748176223656,-37.8046310010526,145.037831685614,6.33792256371895,-3.03521466296873,-173.904990104331,7.51770216297776,-37.7854808962956,145.039876554538,"(5,10]"
Knoxfield - Scoresby,Malvern East,32,0.45311268715524,18.244,9.58333333333333,-37.8899692435294,145.238525795588,25.0818780269024,-37.8768899602041,145.062626429796,10.5901369575985,-1.49657628513351,-85.7475048575175,17.8360074922505,-37.8834296018668,145.150576112692,"(10,20]"
Doncaster,Mount Waverley - South,43,0.482382550335571,12.8111111111111,9.58333333333333,-37.7846950208696,145.123318713696,14.1657939965524,-37.8864399546341,145.125891255366,15.8292184543349,3.11631381578142,178.551629282585,14.9975062254436,-37.8355674877519,145.124604984531,"(10,20]"
Melton West,Newport,19,0.319977740678909,39.5947777777778,9.58333333333333,-37.6755266617857,144.55741333,39.4068096391174,-37.8394407057143,144.879472820952,8.10626109726516,2.04158287532249,116.974082282162,23.7565353681913,-37.75748368375,144.718443075476,"(20, Inf]"
Altona,North Melbourne,45,0.37630890052356,18.9463333333333,9.58333333333333,-37.865484621,144.824065299667,13.6712369391544,-37.8009173576316,144.947533083158,2.60803918395721,1.08895909731741,62.3927603386635,8.1396380615558,-37.8332009893158,144.885799191413,"(10,20]"
Romsey,Reservoir - West,11,0.210084033613445,62.0788888888889,9.58333333333333,-37.3355369866667,144.74710989381,57.0730170256039,-37.710813782931,144.995146391034,12.1714654358075,2.55756320097983,146.537577254113,34.6222412307057,-37.5231753847989,144.871128142422,"(20, Inf]"
Keilor East,South Yarra - West,33,0.330269959793222,23.8261111111111,9.58333333333333,-37.7506925470968,144.863598473548,11.8294244343643,-37.8369193971429,144.982264809286,2.45054848021533,2.19917392907453,126.003384551173,7.13998645728981,-37.7938059721199,144.922931641417,"(20, Inf]"
Laverton,West Footscray - Tottenham,20,0.664739884393064,12.6724444444444,9.58333333333333,-37.8527976092308,144.773751941538,17.4662790901407,-37.7984754539286,144.870430541429,8.82227251104681,1.05887495482481,60.6690659435674,13.1442758005938,-37.8256365315797,144.822091241483,"(10,20]"
St Kilda,Ashwood - Chadstone,13,0.443076923076923,12.7546666666667,9.6,-37.8620449607143,144.980546877679,5.01359825774242,-37.8727591128205,145.101827086154,13.2503615757119,1.65890971120235,95.0485250451612,9.13197991672717,-37.8674020367674,145.041186981917,"(10,20]"
Cranbourne North,Bayswater North,20,0.273244781783681,37.5614444444444,9.6,-38.075876385,145.280996469286,39.7000121139445,-37.8294016476667,145.289829220333,28.3187330422226,0.0358210051095882,2.05239241069596,34.0093725780835,-37.9526390163334,145.28541284481,"(20, Inf]"
Alphington - Fairfield,Box Hill,41,0.570862239841427,15.768,9.6,-37.7748778263636,145.023991520455,6.89517517332325,-37.8286111078049,145.12419071878,13.791980562639,2.06303299068817,118.203083362684,10.3435778679811,-37.8017444670843,145.074091119618,"(10,20]"
Bulleen,Brunswick,29,0.463022508038585,15.8731111111111,9.6,-37.7689005064286,145.091523241071,12.1761498896409,-37.7658570062,144.9622128502,5.83016236805413,-1.5472642780514,-88.6517129237013,9.00315612884754,-37.7673787563143,145.026868045636,"(10,20]"
Gisborne,Campbellfield - Coolaroo,58,0.269158878504673,50.2014444444445,9.6,-37.4903477486667,144.587908378,49.4601000882238,-37.6694829204545,144.9444417,16.6526591709967,2.03639082645453,116.676599795002,33.0563796296102,-37.5799153345606,144.766175039,"(20, Inf]"
Tarneit,Caroline Springs,23,0.630887185104053,18.3442222222222,9.6,-37.8483554638235,144.677942497647,25.6709550171527,-37.7441979261225,144.741510781429,21.5126837081026,0.547965192755872,31.3960928649841,23.5918193626277,-37.796276694973,144.709726639538,"(10,20]"
Cranbourne East,Dandenong,471,0.370895041854475,17.6291111111111,9.6,-38.1036830983333,145.303270661667,43.286094424787,-37.9868945054839,145.212138016452,28.4973171903251,-0.662626125531091,-37.9656803880374,35.891705807556,-38.0452888019086,145.25770433906,"(10,20]"
Mentone,Hallam,12,0.375488917861799,19.7525555555556,9.6,-37.9811486364706,145.068559687941,20.1728416291504,-38.0052517869231,145.272535009615,33.8830180889158,1.68841787668945,96.7392183887456,27.0279298590331,-37.9932002116968,145.170547348778,"(10,20]"
Kew,Prahran - Windsor,44,0.631578947368421,8.37766666666667,9.6,-37.8046310010526,145.037831685614,6.33792256371895,-37.8528638282927,144.998128487805,4.69708751091048,-2.45289011300882,-140.540251084773,5.51750503731472,-37.8287474146727,145.01798008671,"(5,10]"
Ormond - Glen Huntly,St Kilda,89,0.833574529667149,8.80133333333333,9.6,-37.899021222963,145.041536533333,11.0875784214405,-37.8620449607143,144.980546877679,5.01359825774242,-1.02577851860143,-58.7727798310439,8.05058833959148,-37.8805330918387,145.011041705506,"(5,10]"
Ascot Vale,Albert Park,33,0.53874883286648,11.9904444444444,9.61666666666667,-37.7767973775,144.91689848,6.40685643044626,-37.8458417618182,144.961000840606,3.14005380732962,2.57316406645719,147.431441002717,4.77345511888794,-37.8113195696591,144.938949660303,"(10,20]"
Bundoora - North,Alphington - Fairfield,12,0.551098376313276,12.9661111111111,9.61666666666667,-37.6821123583333,145.057562385833,17.0602662984225,-37.7748778263636,145.023991520455,6.89517517332325,-2.79436520761901,-160.105332814767,11.9777207358729,-37.7284950923485,145.040776953144,"(10,20]"
Hoppers Crossing - North,Altona North,368,0.48981324278438,19.3228888888889,9.61666666666667,-37.8606727197917,144.697067905833,24.2347291517397,-37.833761955,144.849617844062,10.518908516968,1.39618650929742,79.9955943958448,17.3768188343539,-37.8472173373959,144.773342874948,"(10,20]"
Brunswick,Box Hill,45,0.347799879445449,22.8607777777778,9.61666666666667,-37.7658570062,144.9622128502,5.83016236805413,-37.8286111078049,145.12419071878,13.791980562639,1.94041447068912,111.177559676598,9.81107146534655,-37.7972340570025,145.04320178449,"(20, Inf]"
Dingley Village,Caulfield - North,12,0.396836313617607,19.2693333333333,9.61666666666667,-37.9799077192308,145.128208536538,22.8464580946731,-37.8721286176364,145.019590721455,7.53784779924387,-0.789273954706503,-45.2220664842823,15.1921529469585,-37.9260181684336,145.073899628997,"(10,20]"
Carlton,Footscray,31,0.716770186335404,8.02688888888889,9.61666666666667,-37.7994393084375,144.96807587125,2.07600768417991,-37.7962354586667,144.895195199333,6.82074516276372,-1.52686439995045,-87.4828860059356,4.44837642347181,-37.7978373835521,144.931635535292,"(5,10]"
Forest Hill,Hawthorn East,27,0.517488789237668,13.0404444444444,9.61666666666667,-37.8392435313636,145.171357404545,18.0377273206998,-37.8300801216129,145.050241207097,7.36839519466795,-1.49528218785802,-85.6733585453522,12.7030612576839,-37.8346618264883,145.110799305821,"(10,20]"
Hillside,Keilor East,32,0.574129353233831,16.0041111111111,9.61666666666667,-37.690525075,144.740938844474,24.4703951760798,-37.7506925470968,144.863598473548,11.8294244343643,2.02683430899791,116.129051677895,18.1499098052221,-37.7206088110484,144.802268659011,"(10,20]"
Reservoir - West,Maribyrnong,17,0.370822622107969,25.1062222222222,9.61666666666667,-37.710813782931,144.995146391034,12.1714654358075,-37.773855346087,144.88594517,8.70936173304464,-2.09435532717308,-119.997721047758,10.440413584426,-37.742334564509,144.940545780517,"(20, Inf]"
Mount Waverley - North,Richmond (Vic.),60,0.476072607260726,18.0007777777778,9.61666666666667,-37.8663134375676,145.131219524054,15.3241991379126,-37.8201135681967,145.001203445246,2.94866416903657,-1.22937251357912,-70.4378564774728,9.13643165347458,-37.8432135028822,145.06621148465,"(10,20]"
Burwood,Springvale,11,0.452904238618524,14.3726666666667,9.61666666666667,-37.8489197096296,145.113847537037,13.2817141045585,-37.9483647261224,145.153076121225,21.7802249998591,2.76585816442446,158.471999553323,17.5309695522088,-37.898642217876,145.133461829131,"(10,20]"
Werribee - South,Yarraville,23,0.422710622710623,25.5767777777778,9.61666666666667,-37.9166624725,144.672045178929,28.1742081960056,-37.8168796034375,144.882967158438,7.44689832853633,1.12891609461649,64.6821276459164,17.810553262271,-37.8667710379687,144.777506168684,"(20, Inf]"
Bacchus Marsh,Broadmeadows,23,0.235150528885273,53.8632222222222,9.63333333333333,-37.6645186466667,144.436419400513,49.7422962055603,-37.6836562218518,144.923192065926,15.4545880843981,1.61009131077231,92.25143673794,32.5984421449792,-37.6740874342593,144.67980573322,"(20, Inf]"
Templestowe,Clayton South,18,0.264773247824095,33.9645555555556,9.63333333333333,-37.7601005968182,145.148323663864,17.1301879491755,-37.9383514826667,145.125107845333,19.2239987894396,-3.01207931103008,-172.579432080697,18.1770933693075,-37.8492260397424,145.136715754599,"(20, Inf]"
Springvale,Forest Hill,15,0.571711177052423,13.1992222222222,9.63333333333333,-37.9483647261224,145.153076121225,21.7802249998591,-37.8392435313636,145.171357404545,18.0377273206998,0.16599042765682,9.51055094430742,19.9089761602794,-37.893804128743,145.162216762885,"(10,20]"
Wantirna South,Heidelberg - Rosanna,28,0.3921302578019,27.9571111111111,9.63333333333333,-37.8736532661702,145.230074633404,23.8492041499713,-37.7448236118182,145.069513977879,12.1002756598158,-0.894609654597847,-51.257357520113,17.9747399048936,-37.8092384389942,145.149794305642,"(20, Inf]"
Reservoir - East,Pascoe Vale,12,0.653107344632768,11.2372222222222,9.63333333333333,-37.7153811956897,145.02125139931,12.3534956332485,-37.7230959378723,144.933029917021,10.9962447715932,-1.65802187215033,-94.9976556145932,11.6748702024208,-37.719238566781,144.977140658166,"(10,20]"
West Footscray - Tottenham,Werribee - South,20,0.479270315091211,25.8233333333333,9.63333333333333,-37.7984754539286,144.870430541429,8.82227251104681,-37.9166624725,144.672045178929,28.1742081960056,-2.1080810191582,-120.784145269402,18.4982403535262,-37.8575689632143,144.771237860179,"(20, Inf]"
Taylors Lakes,Yarraville,25,0.37146529562982,26.4812222222222,9.63333333333333,-37.6982878481633,144.787935292041,20.6721765162261,-37.8168796034375,144.882967158438,7.44689832853633,2.46603748681049,141.293540115289,14.0595374223812,-37.7575837258004,144.83545122524,"(20, Inf]"
South Yarra - West,Malvern - Glen Iris,14,0.799033149171271,7.15088888888889,9.64166666666667,-37.8369193971429,144.982264809286,2.45054848021533,-37.8572320702041,145.041400423265,7.79616110822657,1.90166259887838,108.957240973611,5.12335479422095,-37.8470757336735,145.011832616276,"(5,10]"
Glen Iris - East,Campbellfield - Coolaroo,12,0.249139414802065,36.9118888888889,9.65,-37.8547481581579,145.072679388684,10.0767825514886,-37.6694829204545,144.9444417,16.6526591709967,-0.605461244894416,-34.6903739911868,13.3647208612426,-37.7621155393062,145.008560544342,"(20, Inf]"
Cranbourne,Carrum - Patterson Lakes,15,0.504355400696864,15.2746666666667,9.65,-38.1026933755,145.27630451375,41.6319642616813,-38.070940295,145.137909795667,31.8288136649423,-1.34526126589449,-77.0777928781805,36.7303889633118,-38.08681683525,145.207107154709,"(10,20]"
Armadale,Collingwood,25,0.546742209631728,9.51933333333333,9.65,-37.8572927531579,145.019771685263,6.31434193911189,-37.8011811164286,144.988381484286,2.61411270951952,-0.510049788548987,-29.223700225397,4.4642273243157,-37.8292369347933,145.004076584775,"(5,10]"
Strathmore,Fitzroy,22,0.504795117698344,13.1813333333333,9.65,-37.731921015,144.915215216364,10.6370559022007,-37.801420376087,144.979019773043,2.10391764420117,2.39888898770953,137.446214516167,6.37048677320096,-37.7666706955435,144.947117494704,"(10,20]"
Kings Park (Vic.),Flemington,17,0.384717607973422,21.1991111111111,9.65,-37.7386514906061,144.77020110303,19.479139302917,-37.7848367109524,144.930850302857,4.91790948119001,1.85073795852438,106.039474008105,12.1985243920535,-37.7617441007793,144.850525702944,"(20, Inf]"
Werribee - South,Footscray,72,0.392010832769127,26.9137777777778,9.65,-37.9166624725,144.672045178929,28.1742081960056,-37.7962354586667,144.895195199333,6.82074516276372,1.07591983696497,61.6456657524962,17.4974766793846,-37.8564489655834,144.783620189131,"(20, Inf]"
Ringwood,Glen Waverley - West,37,0.752925877763329,15.1058888888889,9.65,-37.8108325775,145.233993813542,23.4036139457814,-37.8802118305769,145.156180539423,17.929664583737,-2.29895782784493,-131.720580814078,20.6666392647592,-37.8455222040384,145.195087176483,"(10,20]"
Vermont South,Kew,33,0.423865300146413,25.9814444444445,9.65,-37.854083304,145.185280008667,19.5191406921884,-37.8046310010526,145.037831685614,6.33792256371895,-1.24719829416481,-71.4591984715594,12.9285316279537,-37.8293571525263,145.111555847141,"(20, Inf]"
Moonee Ponds,Kingsbury,12,0.36346516007533,28.5241111111111,9.65,-37.76550642625,144.920183736875,7.18788811887892,-37.713080972381,145.046763210476,13.5885126847105,1.17813420400706,67.5021175896092,10.3882004017947,-37.7392936993155,144.983473473676,"(20, Inf]"
Caulfield - North,Mordialloc - Parkdale,16,0.507449605609115,16.9765555555556,9.65,-37.8721286176364,145.019590721455,7.53784779924387,-37.995141027907,145.08616044,22.2591222875647,2.64555968637301,151.579404479127,14.8984850434043,-37.9336348227717,145.052875580727,"(10,20]"
Upwey - Tecoma,Nunawading,26,0.423555230431602,21.8773333333333,9.65,-37.9055039162963,145.331886667037,33.412850860747,-37.8170848203448,145.176750434138,18.3607207270037,-1.05276943015774,-60.3192451484311,25.8867857938754,-37.8612943683206,145.254318550588,"(20, Inf]"
Greensborough,Reservoir - East,23,0.842794759825328,10.0931111111111,9.65,-37.7012232826415,145.114154208679,18.292281513827,-37.7153811956897,145.02125139931,12.3534956332485,-1.72202763439227,-98.6649156555742,15.3228885735378,-37.7083022391656,145.067702803995,"(10,20]"
Healesville - Yarra Glen,Ringwood East,45,0.277166108185735,38.4365555555556,9.65,-37.6479387657143,145.485200787429,49.2838110170932,-37.8217858891489,145.247420891064,24.570699756771,-2.20210840710878,-126.171517757609,36.9272553869321,-37.7348623274316,145.366310839247,"(20, Inf]"
Kew East,Brunswick,18,0.511013215859031,11.9547777777778,9.66666666666667,-37.7933213616667,145.051607082222,7.86746718048701,-37.7658570062,144.9622128502,5.83016236805413,-1.27272217071842,-72.9216088748939,6.84881477427057,-37.7795891839334,145.006909966211,"(10,20]"
Vermont,Collingwood,11,0.446497305619707,28.0301111111111,9.66666666666667,-37.838304666,145.1987032908,20.4097363628508,-37.8011811164286,144.988381484286,2.61411270951952,-1.39608753191541,-79.9899234095888,11.5119245361851,-37.8197428912143,145.093542387543,"(20, Inf]"
Kilsyth,Glen Waverley - West,18,0.388219544846051,22.3781111111111,9.66666666666667,-37.806421814,145.3202036125,30.9908110538788,-37.8802118305769,145.156180539423,17.929664583737,-1.99354699047154,-114.221828815026,24.4602378188079,-37.8433168222884,145.238192075962,"(20, Inf]"
Mitcham (Vic.),Glen Waverley - West,40,0.796703296703297,11.1081111111111,9.66666666666667,-37.8176118965,145.19815548075,20.2405957049293,-37.8802118305769,145.156180539423,17.929664583737,-2.55092232254248,-146.157082947394,19.0851301443332,-37.8489118635385,145.177168010087,"(10,20]"
Brunswick West,Hawthorn,19,0.408450704225352,21.1956666666667,9.66666666666667,-37.7635502270968,144.943012821935,6.44357174994118,-37.8233558393617,145.032100191064,5.68405286652872,2.16200952711009,123.874021170483,6.06381230823495,-37.7934530332293,144.9875565065,"(20, Inf]"
Eltham,Ivanhoe East - Eaglemont,20,0.466613032984714,14.3023333333333,9.66666666666667,-37.7094983478333,145.1544939715,20.3807718780652,-37.768451468421,145.060126344211,9.81839107993995,-2.12919256469174,-121.993747727472,15.0995814790026,-37.7389749081272,145.107310157856,"(10,20]"
Murrumbeena,Parkville,20,0.321329639889197,25.6625555555556,9.66666666666667,-37.895882919,145.070549435,12.5010315700561,-37.7873663776923,144.952593611538,3.66782659607037,-0.827053673594263,-47.3866849277416,8.08442908306323,-37.8416246483462,145.011571523269,"(20, Inf]"
Deer Park - Derrimut,Pascoe Vale,16,0.450660450660451,20.3282222222222,9.66666666666667,-37.7683074241304,144.767221748261,18.4682836499702,-37.7230959378723,144.933029917021,10.9962447715932,1.30459437012821,74.7477513848746,14.7322642107817,-37.7457016810014,144.850125832641,"(20, Inf]"
Cranbourne North,Wantirna South,27,0.377113133940182,28.2083333333333,9.66666666666667,-38.075876385,145.280996469286,39.7000121139445,-37.8736532661702,145.230074633404,23.8492041499713,-0.246681616036249,-14.1338154823438,31.7746081319579,-37.9747648255851,145.255535551345,"(20, Inf]"
Strathmore,Carlton,35,0.603322949117342,11.8641111111111,9.68333333333333,-37.731921015,144.915215216364,10.6370559022007,-37.7994393084375,144.96807587125,2.07600768417991,2.47736050682856,141.942301373667,6.35653179319032,-37.7656801617188,144.941645543807,"(10,20]"
Mount Dandenong - Olinda,Clayton,87,0.255609326880774,30.0286666666667,9.68333333333333,-37.8639481015625,145.366531689062,35.3886823695331,-37.9173738768421,145.127167247105,17.8243822468278,-1.79039537910881,-102.58209888266,26.6065323081804,-37.8906609892023,145.246849468084,"(20, Inf]"
Belgrave - Selby,Dandenong,244,0.456761006289308,20.2241111111111,9.68333333333333,-37.92315365,145.360441331935,36.396244468842,-37.9868945054839,145.212138016452,28.4973171903251,-1.97672609727139,-113.258062627017,32.4467808295835,-37.955024077742,145.286289674193,"(20, Inf]"
Chelsea - Bonbeach,Elsternwick,20,0.338775510204082,22.8851111111111,9.68333333333333,-38.0555710219355,145.123150334839,29.7151248855135,-37.8866257832143,145.007367637143,8.37608660237134,-0.600810139142662,-34.4238852615423,19.0456057439424,-37.9710984025749,145.065258985991,"(20, Inf]"
Nunawading,Fitzroy,14,0.516444444444445,21.4366666666667,9.68333333333333,-37.8170848203448,145.176750434138,18.3607207270037,-37.801420376087,144.979019773043,2.10391764420117,-1.49174031658303,-85.4704242697168,10.2323191856024,-37.8092525982159,145.077885103591,"(20, Inf]"
Glen Waverley - East,Mordialloc - Parkdale,21,0.432291666666667,29.303,9.68333333333333,-37.8804266059259,145.17659291037,19.6042214040036,-37.995141027907,145.08616044,22.2591222875647,-2.47401006425629,-141.750335154775,20.9316718457842,-37.9377838169165,145.131376675185,"(20, Inf]"
Kew,North Melbourne,65,0.549149338374291,8.82155555555556,9.68333333333333,-37.8046310010526,145.037831685614,6.33792256371895,-37.8009173576316,144.947533083158,2.60803918395721,-1.52969323407195,-87.64496626204,4.47298087383808,-37.8027741793421,144.992682384386,"(5,10]"
Greensborough,Nunawading,24,0.407719298245614,18.5183333333333,9.68333333333333,-37.7012232826415,145.114154208679,18.292281513827,-37.8170848203448,145.176750434138,18.3607207270037,2.64625229153763,151.619087831929,18.3265011204153,-37.7591540514932,145.145452321409,"(10,20]"
Braybrook,Richmond (Vic.),74,0.364263322884013,19.5777777777778,9.68333333333333,-37.7859339178378,144.863113430811,9.86320875034797,-37.8201135681967,145.001203445246,2.94866416903657,1.8134368523987,103.902278055934,6.40593645969227,-37.8030237430173,144.932158438029,"(10,20]"
Wheelers Hill,Richmond (Vic.),81,0.422852983988355,21.6443333333333,9.68333333333333,-37.90899625875,145.18478341,21.5684513415287,-37.8201135681967,145.001203445246,2.94866416903657,-1.1198981151974,-64.1654354854669,12.2585577552826,-37.8645549134734,145.092993427623,"(20, Inf]"
Thomastown,Alphington - Fairfield,37,0.522911051212938,12.668,9.7,-37.6804989690741,145.009909468519,15.7443244622025,-37.7748778263636,145.023991520455,6.89517517332325,2.99347766441695,171.51363623777,11.3197498177629,-37.7276883977189,145.016950494487,"(10,20]"
Healesville - Yarra Glen,Blackburn,15,0.217732884399551,47.3768888888889,9.7,-37.6479387657143,145.485200787429,49.2838110170932,-37.8153263973333,145.152700805556,16.2509791391393,-2.03717736876729,-116.721665349932,32.7673950781163,-37.7316325815238,145.318950796493,"(20, Inf]"
Richmond (Vic.),Clarinda - Oakleigh South,14,0.379153094462541,19.3496666666667,9.7,-37.8201135681967,145.001203445246,2.94866416903657,-37.93754638625,145.09934711625,17.6019741023329,2.44543388635825,140.113040766602,10.2753191356847,-37.8788299772233,145.050275280748,"(10,20]"
St Kilda,Clayton South,14,0.409570724841661,18.5906666666667,9.7,-37.8620449607143,144.980546877679,5.01359825774242,-37.9383514826667,145.125107845333,19.2239987894396,2.05647498814152,117.827337494725,12.118798523591,-37.9001982216905,145.052827361506,"(10,20]"
Wantirna South,Heidelberg West,11,0.358374384236453,29.3391111111111,9.7,-37.8736532661702,145.230074633404,23.8492041499713,-37.743993658125,145.04721493875,10.8032754486997,-0.954011620731475,-54.6608394743489,17.3262397993355,-37.8088234621476,145.138644786077,"(20, Inf]"
Thomastown,Laverton,35,0.302494802494802,37.3147777777778,9.7,-37.6804989690741,145.009909468519,15.7443244622025,-37.8527976092308,144.773751941538,17.4662790901407,-2.20110786384621,-126.114190851444,16.6053017761716,-37.7666482891525,144.891830705029,"(20, Inf]"
Burwood,Mitcham (Vic.),14,0.645232815964523,11.5474444444444,9.7,-37.8489197096296,145.113847537037,13.2817141045585,-37.8176118965,145.19815548075,20.2405957049293,1.21522888317809,69.627486148501,16.7611549047439,-37.8332658030648,145.156001508894,"(10,20]"
Vermont South,Moorabbin - Heatherton,19,0.342554443790465,24.8112222222222,9.7,-37.854083304,145.185280008667,19.5191406921884,-37.9457522343478,145.061999896522,16.4287588601384,-2.21017754896558,-126.633845530297,17.9739497761634,-37.8999177691739,145.123639952595,"(20, Inf]"
Campbellfield - Coolaroo,Parkville,15,0.434652725914862,17.8922222222222,9.7,-37.6694829204545,144.9444417,16.6526591709967,-37.7873663776923,144.952593611538,3.66782659607037,3.07255027368289,176.044163023796,10.1602428835335,-37.7284246490734,144.948517655769,"(10,20]"
Dandenong North,Sandringham - Black Rock,12,0.336221837088388,19.9487777777778,9.7,-37.9563088301818,145.211580167636,26.3457145255323,-37.9592208866667,145.015696141667,16.2458887761937,-1.58566145922653,-90.8517093502355,21.295801650863,-37.9577648584243,145.113638154651,"(10,20]"
Lynbrook - Lyndhurst,Springvale,65,0.459352801894238,19.332,9.7,-38.0535267735714,145.25500835,36.3317875798813,-37.9483647261224,145.153076121225,21.7802249998591,-0.76980354192167,-44.1064940063338,29.0560062898702,-38.0009457498469,145.204042235613,"(10,20]"
Brunswick West,Sunshine,15,0.490725126475548,12.1847777777778,9.7,-37.7635502270968,144.943012821935,6.44357174994118,-37.7873293768421,144.836149447895,12.0563836148709,-1.78974823264979,-102.545020121831,9.24997768240602,-37.7754398019695,144.889581134915,"(10,20]"
Coburg,Sunshine West,17,0.412181303116147,22.4988888888889,9.7,-37.7449590106667,144.962150977833,8.14848566655979,-37.7944862204444,144.810065714,14.0982656621366,-1.88561984241882,-108.038058736722,11.1233756643482,-37.7697226155556,144.886108345917,"(20, Inf]"
