O_SA2_NAME11,D_SA2_NAME11,persons,increase_in_travel_time,distance,extra_minutes,lat_orig,lon_orig,dist_orig2CBD,lat_dest,lon_dest,dist_dest2CBD,bearing_rad,bearing,distance2CBD,lat,lon,xend,yend,total_commuters_from,point_size_identity,size_segment,avg_extra_mins,distance_group
Caulfield - South,Prahran - Windsor,82,0.356091030789826,7.43955555555556,4.43333333333333,-37.8913691574419,145.026368861163,9.63675808848271,-37.8528638282927,144.998128487805,4.69708751091048,2.50879092683211,143.743131788194,7.1669227996966,-37.8721164928673,145.012248674484,144.998128487805,-37.8528638282927,2937,1.80247238295634,0.27951811897026,8.6884405856316,"(5,10]"
Richmond (Vic.),Docklands,109,0.264880952380952,9.07077777777778,4.45,-37.8201135681967,145.001203445246,2.94866416903657,-37.8186890657143,144.9439032,2.09397376403877,1.59565152803649,91.4240981300915,2.52131896653767,-37.8194013169555,144.972553322623,144.9439032,-37.8186890657143,4028,2.47203226372085,0.371554572777541,6.96372062231049,"(5,10]"
Springvale,Moorabbin - Heatherton,178,0.246082949308756,10.6076666666667,4.45,-37.9483647261224,145.153076121225,21.7802249998591,-37.9457522343478,145.061999896522,16.4287588601384,1.59947313688552,91.643060188091,19.1044919299988,-37.9470584802351,145.107538008874,145.061999896522,-37.9457522343478,2873,1.76319480974925,0.60675884361837,5.8897203851955,"(10,20]"
Tullamarine,Campbellfield - Coolaroo,97,0.332919254658385,10.6805555555556,4.46666666666667,-37.6991519921053,144.877703125789,15.4141589910493,-37.6694829204545,144.9444417,16.6526591709967,-1.98911428325726,-113.96785339983,16.033409081023,-37.6843174562799,144.911072412895,144.9444417,-37.6694829204545,883,0.541907767841487,0.330649482196527,5.23799546998867,"(10,20]"
Bulleen,Kew,81,0.377997179125529,7.30388888888889,4.46666666666667,-37.7689005064286,145.091523241071,12.1761498896409,-37.8046310010526,145.037831685614,6.33792256371895,0.983617799013708,56.3571485374327,9.25703622667995,-37.7867657537406,145.064677463342,145.037831685614,-37.8046310010526,2239,1.37410135016658,0.276109361421842,8.42044811671877,"(5,10]"
Ashwood - Chadstone,Mulgrave,92,0.315665488810365,14.4337777777778,4.46666666666667,-37.8727591128205,145.101827086154,13.2503615757119,-37.9278955551163,145.179023383954,22.2033726933516,-0.95057918285694,-54.4641752706972,17.7268671345317,-37.9003273339684,145.140425235054,145.179023383954,-37.9278955551163,3382,2.07557425916184,0.313605694454438,5.82284644194757,"(10,20]"
Mill Park - North,Roxburgh Park - Somerton,94,0.179624664879357,16.1344444444444,4.46666666666667,-37.6595257597826,145.063728461304,19.5498712514548,-37.6251263270213,144.926135961277,21.7681294105076,1.81578393535891,104.036756003721,20.6590003309812,-37.642326043402,144.994932211291,144.926135961277,-37.6251263270213,3816,2.34192530247238,0.320423209551274,12.1542321802935,"(10,20]"
Malvern - Glen Iris,Clayton,152,0.267661691542289,12.7504444444444,4.48333333333333,-37.8572320702041,145.041400423265,7.79616110822657,-37.9173738768421,145.127167247105,17.8243822468278,-0.95924895676468,-54.9609167249434,12.8102716775272,-37.8873029735231,145.084283835185,145.127167247105,-37.9173738768421,3727,2.28730492723128,0.518131147359507,4.96492710848761,"(10,20]"
Vermont South,Mulgrave,97,0.292391304347826,15.232,4.48333333333333,-37.854083304,145.185280008667,19.5191406921884,-37.9278955551163,145.179023383954,22.2033726933516,0.0845619038825992,4.84504020006386,20.86125669277,-37.8909894295582,145.18215169631,145.179023383954,-37.9278955551163,2585,1.58644573031738,0.330649482196527,7.28235332043843,"(10,20]"
Malvern - Glen Iris,Dandenong,97,0.201492537313433,25.2062222222222,4.5,-37.8572320702041,145.041400423265,7.79616110822657,-37.9868945054839,145.212138016452,28.4973171903251,-0.921290312756907,-52.7860466272584,18.1467391492758,-37.922063287844,145.126769219859,145.212138016452,-37.9868945054839,3727,2.28730492723128,0.330649482196527,4.96492710848761,"(20, Inf]"
Carnegie,Oakleigh - Huntingdale,92,0.46875,6.17588888888889,4.5,-37.8931313917949,145.05588489359,11.3795450624445,-37.9064696679245,145.10276003566,15.3965272981917,-1.29357431249201,-74.1163485923293,13.3880361803181,-37.8998005298597,145.079322464625,145.10276003566,-37.9064696679245,2976,1.82640715412941,0.313605694454438,6.34042058691756,"(5,10]"
Altona Meadows,Sunshine West,161,0.317647058823529,14.7941111111111,4.5,-37.8765553295833,144.778722202292,17.823042467761,-37.7944862204444,144.810065714,14.0982656621366,-2.77677240801019,-159.097339647363,15.9606540649488,-37.8355207750139,144.794393958146,144.810065714,-37.7944862204444,4032,2.47448711204629,0.548809965295267,6.27654803240741,"(10,20]"
Springvale,Clayton,238,0.628175519630485,5.66911111111111,4.53333333333333,-37.9483647261224,145.153076121225,21.7802249998591,-37.9173738768421,145.127167247105,17.8243822468278,2.44527271475216,140.103806313796,19.8023036233434,-37.9328693014823,145.140121684165,145.127167247105,-37.9173738768421,2873,1.76319480974925,0.811284296523438,5.8897203851955,"(5,10]"
Pascoe Vale,Coburg North,120,0.836923076923077,4.575,4.53333333333333,-37.7230959378723,144.933029917021,10.9962447715932,-37.7266903755556,144.966773473889,10.1654462381249,-1.46467431427043,-83.9196565689137,10.580845504859,-37.724893156714,144.949901695455,144.966773473889,-37.7266903755556,3760,2.30755742591618,0.409050905810137,6.88706117021277,"(-Inf,5]"
Pascoe Vale,Essendon - Aberfeldie,138,0.495446265938069,6.04211111111111,4.53333333333333,-37.7230959378723,144.933029917021,10.9962447715932,-37.7505099311475,144.908652242787,9.13521867484505,0.726839561800276,41.644839274294,10.0657317232191,-37.7368029345099,144.920841079904,144.908652242787,-37.7505099311475,3760,2.30755742591618,0.470408541681657,6.88706117021277,"(5,10]"
Knoxfield - Scoresby,Mount Waverley - South,100,0.245931283905967,12.8967777777778,4.53333333333333,-37.8899692435294,145.238525795588,25.0818780269024,-37.8864399546341,145.125891255366,15.8292184543349,1.60212006219477,91.7947178369972,20.4555482406187,-37.8882045990818,145.182208525477,145.125891255366,-37.8864399546341,2671,1.6392249693144,0.340875754841781,5.85348496193685,"(10,20]"
Wheelers Hill,Springvale,139,0.337050805452292,7.96166666666667,4.53333333333333,-37.90899625875,145.18478341,21.5684513415287,-37.9483647261224,145.153076121225,21.7802249998591,0.678023809558187,38.847902697066,21.6743381706939,-37.9286804924362,145.168929765613,145.153076121225,-37.9483647261224,4619,2.83473610380501,0.473817299230075,5.74077361622285,"(5,10]"
Bacchus Marsh,Altona North,119,0.132717549829849,46.5587777777778,4.55,-37.6645186466667,144.436419400513,49.7422962055603,-37.833761955,144.849617844062,10.518908516968,-1.18204732952366,-67.7263231664151,30.1306023612642,-37.7491403008334,144.643018622288,144.849617844062,-37.833761955,1897,1.16421181834122,0.405642148261719,5.68079423651379,"(20, Inf]"
Melton,Melton West,238,1.63473053892216,4.40744444444444,4.55,-37.671096485,144.584726525556,37.4341796439234,-37.6755266617857,144.55741333,39.4068096391174,1.40999755759089,80.786909173712,38.4204946415204,-37.6733115733929,144.571069927778,144.55741333,-37.6755266617857,2896,1.77731018762055,0.811284296523438,5.47827463167587,"(-Inf,5]"
Wheelers Hill,Oakleigh - Huntingdale,117,0.330909090909091,8.64811111111111,4.55,-37.90899625875,145.18478341,21.5684513415287,-37.9064696679245,145.10276003566,15.3965272981917,1.60158989249983,91.7643413510516,18.4824893198602,-37.9077329633373,145.14377172283,145.10276003566,-37.9064696679245,4619,2.83473610380501,0.398824633164884,5.74077361622285,"(5,10]"
Thomastown,Campbellfield - Coolaroo,420,0.402941176470588,10.172,4.56666666666667,-37.6804989690741,145.009909468519,15.7443244622025,-37.6694829204545,144.9444417,16.6526591709967,1.73750143665811,99.551499218427,16.1984918165996,-37.6749909447643,144.97717558426,144.9444417,-37.6694829204545,2550,1.56496580746975,1.43167817033548,7.61488888888889,"(10,20]"
Essendon - Aberfeldie,Parkville,176,0.318975552968568,10.6967777777778,4.56666666666667,-37.7505099311475,144.908652242787,9.13521867484505,-37.7873663776923,144.952593611538,3.66782659607037,-0.872861503785219,-50.0112802663354,6.40152263545771,-37.7689381544199,144.930622927163,144.952593611538,-37.7873663776923,4773,2.92924776433456,0.599941328521534,6.41015783225086,"(10,20]"
Tarneit,Truganina,144,0.603070175438597,6.37044444444445,4.58333333333333,-37.8483554638235,144.677942497647,25.6709550171527,-37.847031507,144.729554263,21.1630384912112,-1.59644293130316,-91.4694421971649,23.4169967541819,-37.8476934854118,144.703748380324,144.729554263,-37.847031507,4570,2.80466421181834,0.490861086972164,11.7006072210066,"(5,10]"
Bentleigh - McKinnon,Moorabbin - Heatherton,250,0.62870159453303,5.30922222222222,4.6,-37.9192186053846,145.037793774808,12.8152418187759,-37.9457522343478,145.061999896522,16.4287588601384,-0.739558821096409,-42.373599150495,14.6220003394572,-37.9324854198662,145.049896835665,145.061999896522,-37.9457522343478,4046,2.48307908118534,0.852189387104452,8.99064920085681,"(5,10]"
Malvern East,Dandenong,124,0.23238255033557,21.3471111111111,4.61666666666667,-37.8768899602041,145.062626429796,10.5901369575985,-37.9868945054839,145.212138016452,28.4973171903251,-0.936471715160609,-53.6558769120803,19.5437270739618,-37.931892232844,145.137382223124,145.212138016452,-37.9868945054839,3992,2.44993862879186,0.422685936003808,5.21113268203073,"(20, Inf]"
Oakleigh - Huntingdale,Malvern East,185,0.521575984990619,6.07944444444444,4.63333333333333,-37.9064696679245,145.10276003566,15.3965272981917,-37.8768899602041,145.062626429796,10.5901369575985,2.20594541296942,126.391361999391,12.9933321278951,-37.8916798140643,145.082693232728,145.062626429796,-37.8768899602041,3658,2.24495879361739,0.630620146457294,5.80145799161655,"(5,10]"
Narre Warren North,Berwick - North,98,0.553571428571429,7.93966666666667,4.65,-37.9874099433333,145.308024416111,35.2964677693687,-38.0257841188462,145.339835067115,39.9825195681804,-0.69215164976162,-39.6573683143579,37.6394936687746,-38.0065970310898,145.323929741613,145.339835067115,-38.0257841188462,1120,0.68735753112397,0.334058239744945,11.2326636904762,"(5,10]"
Delahey,Keilor,104,0.462809917355372,7.60522222222222,4.66666666666667,-37.7185205978261,144.773561418261,20.3448741095127,-37.7168960757692,144.836042421154,16.1445162311559,-1.59679072611524,-91.4893693720333,18.2446951703343,-37.7177083367977,144.804801919708,144.836042421154,-37.7168960757692,1495,0.917499561634228,0.354510785035452,7.35950947603122,"(5,10]"
Upwey - Tecoma,Wantirna South,95,0.327485380116959,11.0477777777778,4.66666666666667,-37.9055039162963,145.331886667037,33.412850860747,-37.8736532661702,145.230074633404,23.8492041499713,1.87398888991667,107.371654246631,28.6310275053592,-37.8895785912333,145.280980650221,145.230074633404,-37.8736532661702,1790,1.09854462563563,0.323831967099692,7.70495344506518,"(10,20]"
Wantirna South,Burwood East,80,0.384404924760602,8.77522222222222,4.68333333333333,-37.8736532661702,145.230074633404,23.8492041499713,-37.8535669981481,145.1505795,16.5345473972294,1.81828909923245,104.180291320663,20.1918757736003,-37.8636101321592,145.190327066702,145.1505795,-37.8535669981481,3667,2.25048220234964,0.272700603873425,7.3236410326334,"(5,10]"
Hampton Park - Lynbrook,Hallam,314,0.846385542168675,4.16188888888889,4.68333333333333,-38.0365176002083,145.266911741042,35.7548007173782,-38.0052517869231,145.272535009615,33.8830180889158,-2.96364154007112,-169.804152235727,34.818909403147,-38.0208846935657,145.269723375329,145.272535009615,-38.0052517869231,4888,2.99982465369104,1.07034987020319,13.3682351336607,"(-Inf,5]"
Keilor,Essendon - Aberfeldie,82,0.535984848484849,9.724,4.71666666666667,-37.7168960757692,144.836042421154,16.1445162311559,-37.7505099311475,144.908652242787,9.13521867484505,-1.13723528912309,-65.158782380093,12.6398674530005,-37.7337030034584,144.872347331971,144.908652242787,-37.7505099311475,1389,0.852446081009995,0.27951811897026,7.90828533717303,"(5,10]"
Caroline Springs,Sunshine West,179,0.321225879682179,12.4438888888889,4.71666666666667,-37.7441979261225,144.741510781429,21.5126837081026,-37.7944862204444,144.810065714,14.0982656621366,-0.937908283945206,-53.738186240418,17.8054746851196,-37.7693420732835,144.775788247715,144.810065714,-37.7944862204444,5703,3.5,0.610167601166788,9.44250979016892,"(10,20]"
South Yarra - West,Melbourne,115,0.339712918660287,4.35311111111111,4.73333333333333,-37.8369193971429,144.982264809286,2.45054848021533,-37.8129069822857,144.963403094,0.692005567195306,2.47575686432564,141.850419426402,1.57127702370532,-37.8249131897143,144.972833951643,144.963403094,-37.8129069822857,660,0.405049973698054,0.392007118068048,5.17092171717172,"(-Inf,5]"
Chelsea - Bonbeach,Mentone,90,0.327944572748268,10.3263333333333,4.73333333333333,-38.0555710219355,145.123150334839,29.7151248855135,-37.9811486364706,145.068559687941,20.1728416291504,2.50871948304186,143.73903836054,24.943983257332,-38.0183598292031,145.09585501139,145.068559687941,-37.9811486364706,2200,1.35016657899351,0.306788179357603,7.26987121212121,"(10,20]"
Croydon Hills - Warranwood,Lilydale - Coldstream,202,0.330243337195829,10.4848888888889,4.75,-37.7733106881818,145.268774986591,26.9165807171336,-37.7538125951064,145.360739440426,35.2689791793686,-1.77972022378214,-101.970457536795,31.0927799482511,-37.7635616416441,145.314757213509,145.360739440426,-37.7538125951064,4319,2.65062247939681,0.688569024780397,7.10354441614571,"(10,20]"
Greenvale - Bulla,Thomastown,84,0.23265306122449,18.7444444444444,4.75,-37.6455667717241,144.886010296207,20.4874692174841,-37.6804989690741,145.009909468519,15.7443244622025,-1.29598908611059,-74.2547049291533,18.1158968398433,-37.6630328703991,144.947959882363,145.009909468519,-37.6804989690741,2729,1.67482027003332,0.286335634067096,8.60438500061073,"(10,20]"
Greenvale - Bulla,Keilor,184,0.264569842738205,14.2665555555556,4.76666666666667,-37.6455667717241,144.886010296207,20.4874692174841,-37.7168960757692,144.836042421154,16.1445162311559,0.611077420872357,35.0121571717256,18.31599272432,-37.6812314237467,144.86102635868,144.836042421154,-37.7168960757692,2729,1.67482027003332,0.627211388908877,8.60438500061073,"(10,20]"
Reservoir - East,Thomastown,265,0.731457800511509,5.67966666666667,4.76666666666667,-37.7153811956897,145.02125139931,12.3534956332485,-37.6804989690741,145.009909468519,15.7443244622025,2.82722574379506,161.988102850192,14.0489100477255,-37.6979400823819,145.015580433915,145.009909468519,-37.6804989690741,3424,2.10135016657899,0.903320750330719,9.6605992017134,"(5,10]"
Glen Waverley - East,Burwood East,84,0.572854291417166,5.87244444444445,4.78333333333333,-37.8804266059259,145.17659291037,19.6042214040036,-37.8535669981481,145.1505795,16.5345473972294,2.37219745731167,135.916902475624,18.0693844006165,-37.866996802037,145.163586205185,145.1505795,-37.8535669981481,3907,2.39777310187621,0.286335634067096,9.45818829451412,"(5,10]"
Doveton,Dandenong,632,1.05128205128205,3.12866666666667,4.78333333333333,-37.9901571961538,145.240208800769,30.6188935070825,-37.9868945054839,145.212138016452,28.4973171903251,1.68650795189081,96.6297877585962,29.5581053487038,-37.9885258508189,145.226173408611,145.212138016452,-37.9868945054839,1331,0.816850780291075,2.15433477060005,6.12913849236163,"(-Inf,5]"
Croydon Hills - Warranwood,Mitcham (Vic.),117,0.325028312570781,10.4194444444444,4.78333333333333,-37.7733106881818,145.268774986591,26.9165807171336,-37.8176118965,145.19815548075,20.2405957049293,1.0105286079231,57.899024311224,23.5785882110314,-37.7954612923409,145.233465233671,145.19815548075,-37.8176118965,4319,2.65062247939681,0.398824633164884,7.10354441614571,"(10,20]"
Keilor,Airport West,87,0.789041095890411,5.88477777777778,4.8,-37.7168960757692,144.836042421154,16.1445162311559,-37.72369778,144.880407864118,13.0044290552746,-1.41866995718729,-81.2838010688371,14.5744726432152,-37.7202969278846,144.858225142636,144.880407864118,-37.72369778,1389,0.852446081009995,0.296561906712349,7.90828533717303,"(5,10]"
Hampton,Dandenong,102,0.160267111853088,21.8655555555556,4.8,-37.9375236963158,145.015634791579,13.9282528937388,-37.9868945054839,145.212138016452,28.4973171903251,-1.3246445364695,-75.8965412947656,21.2127850420319,-37.9622091008999,145.113886404016,145.212138016452,-37.9868945054839,3063,1.87980010520779,0.347693269938616,8.39456143214713,"(20, Inf]"
Deer Park - Derrimut,Footscray,188,0.257142857142857,12.6144444444444,4.8,-37.7683074241304,144.767221748261,18.4682836499702,-37.7962354586667,144.895195199333,6.82074516276372,-1.35593203807465,-77.6891830882494,12.644514406367,-37.7822714413986,144.831208473797,144.895195199333,-37.7962354586667,4162,2.55426968262318,0.640846419102548,5.69702466762774,"(10,20]"
Balwyn,Hawthorn,128,0.414388489208633,6.35055555555556,4.8,-37.809434576,145.081720413429,10.0597559909776,-37.8233558393617,145.032100191064,5.68405286652872,1.29727189056739,74.3282042104687,7.87190442875317,-37.8163952076809,145.056910302246,145.032100191064,-37.8233558393617,2847,1.74723829563388,0.436320966197479,7.27961011591149,"(5,10]"
Richmond (Vic.),Hawthorn East,105,0.425406203840473,5.21933333333333,4.8,-37.8201135681967,145.001203445246,2.94866416903657,-37.8300801216129,145.050241207097,7.36839519466795,-1.37028500778931,-78.5115476763788,5.15852968185226,-37.8250968449048,145.025722326172,145.050241207097,-37.8300801216129,4028,2.47203226372085,0.35791954258387,6.96372062231049,"(5,10]"
Carlton,Melbourne,78,0.738461538461538,2.076,4.8,-37.7994393084375,144.96807587125,2.07600768417991,-37.8129069822857,144.963403094,0.692005567195306,0.333966211713544,19.1348544311586,1.38400662568761,-37.8061731453616,144.965739482625,144.963403094,-37.8129069822857,469,0.287830966158162,0.265883088776589,6.56631130063966,"(-Inf,5]"
Brighton East,Moorabbin - Heatherton,151,0.615384615384615,6.18633333333333,4.8,-37.9154014802632,145.016005586842,11.6189662557276,-37.9457522343478,145.061999896522,16.4287588601384,-0.987506473713164,-56.5799531856109,14.023862557933,-37.9305768573055,145.039002741682,145.061999896522,-37.9457522343478,3116,1.9123268455199,0.514722389811089,8.81667736414206,"(5,10]"
Chelsea - Bonbeach,Moorabbin - Heatherton,173,0.226771653543307,15.0205555555556,4.8,-38.0555710219355,145.123150334839,29.7151248855135,-37.9457522343478,145.061999896522,16.4287588601384,2.63352051053153,150.889610514595,23.071941872826,-38.0006616281417,145.092575115681,145.061999896522,-37.9457522343478,2200,1.35016657899351,0.589715055876281,7.26987121212121,"(10,20]"
Keysborough,Oakleigh - Huntingdale,87,0.235294117647059,14.782,4.8,-37.9926837945652,145.168830199348,26.2321038104859,-37.9064696679245,145.10276003566,15.3965272981917,2.48770963560096,142.535262773963,20.8143155543388,-37.9495767312448,145.135795117504,145.10276003566,-37.9064696679245,3096,1.90005260389269,0.296561906712349,4.52822459086994,"(10,20]"
Mordialloc - Parkdale,Cheltenham - Highett (West),91,0.585858585858586,6.98011111111111,4.83333333333333,-37.995141027907,145.08616044,22.2591222875647,-37.9540316969565,145.036917173478,16.2880953109163,2.26641214289623,129.855850425155,19.2736087992405,-37.9745863624318,145.061538806739,145.036917173478,-37.9540316969565,3494,2.14431001227424,0.31019693690602,6.62811009349361,"(5,10]"
Vermont South,Dandenong,111,0.298047276464543,17.9172222222222,4.83333333333333,-37.854083304,145.185280008667,19.5191406921884,-37.9868945054839,145.212138016452,28.4973171903251,-0.199535963938057,-11.4325685947253,24.0082289412567,-37.920488904742,145.19870901256,145.212138016452,-37.9868945054839,2585,1.58644573031738,0.378372087874377,7.28235332043843,"(10,20]"
Southbank,Melbourne,124,0.594262295081967,2.30744444444444,4.83333333333333,-37.8253100678571,144.963518120357,0.882244806193993,-37.8129069822857,144.963403094,0.692005567195306,3.13231890805167,179.468653520387,0.787125186694649,-37.8191085250714,144.963460607178,144.963403094,-37.8129069822857,993,0.609416096791163,0.422685936003808,3.327416918429,"(-Inf,5]"
Wandin - Seville,Bayswater,113,0.187620889748549,21.6284444444444,4.85,-37.7768325861538,145.450943894615,42.704466846075,-37.8474154257143,145.260459220357,25.9138190106233,1.21593852252878,69.6681454882723,34.3091429283491,-37.8121240059341,145.355701557486,145.260459220357,-37.8474154257143,906,0.556023145712783,0.385189602971212,5.0650570272259,"(20, Inf]"
Forest Hill,Blackburn,87,0.744245524296675,5.20155555555556,4.85,-37.8392435313636,145.171357404545,18.0377273206998,-37.8153263973333,145.152700805556,16.2509791391393,2.47913427063712,142.043930553751,17.1443532299196,-37.8272849643485,145.162029105051,145.152700805556,-37.8153263973333,1844,1.13168507802911,0.296561906712349,7.30956254519161,"(5,10]"
Cairnlea,Footscray,107,0.26599634369287,12.2198888888889,4.85,-37.7588593594737,144.785734519474,17.2966714189957,-37.7962354586667,144.895195199333,6.82074516276372,-1.24175250906734,-71.147177969339,12.0587082908797,-37.7775474090702,144.840464859404,144.895195199333,-37.7962354586667,1629,0.99973698053656,0.364737057680705,6.10218436668713,"(10,20]"
Donvale - Park Orchards,Nunawading,103,1.05054151624549,4.84611111111111,4.85,-37.7876610005128,145.195003026667,20.2526246674428,-37.8170848203448,145.176750434138,18.3607207270037,0.555236869458028,31.8127292500012,19.3066726972232,-37.8023729104288,145.185876730403,145.176750434138,-37.8170848203448,3429,2.1044187269858,0.351102027487034,11.1886215611937,"(-Inf,5]"
Melton South,Sunshine West,104,0.183364839319471,34.6786666666667,4.85,-37.7056849288462,144.565531991538,37.5007317989156,-37.7944862204444,144.810065714,14.0982656621366,-1.2224590339413,-70.0417432724764,25.7994987305261,-37.7500855746453,144.687798852769,144.810065714,-37.7944862204444,2871,1.76196738558653,0.354510785035452,4.84234587251829,"(20, Inf]"
Caulfield - South,Albert Park,91,0.253252385082394,10.6291111111111,4.86666666666667,-37.8913691574419,145.026368861163,9.63675808848271,-37.8458417618182,144.961000840606,3.14005380732962,2.17915469584024,124.85636697776,6.38840594790617,-37.8686054596301,144.993684850885,144.961000840606,-37.8458417618182,2937,1.80247238295634,0.31019693690602,8.6884405856316,"(10,20]"
Knoxfield - Scoresby,Dandenong,262,0.353083434099154,13.4753333333333,4.86666666666667,-37.8899692435294,145.238525795588,25.0818780269024,-37.9868945054839,145.212138016452,28.4973171903251,0.265806578992933,15.2295951431058,26.7895976086137,-37.9384318745067,145.22533190602,145.212138016452,-37.9868945054839,2671,1.6392249693144,0.893094477685466,5.85348496193685,"(10,20]"
Brighton (Vic.),Moorabbin - Heatherton,116,0.394062078272605,8.70522222222222,4.86666666666667,-37.9086185318868,144.996264241132,10.3714149973092,-37.9457522343478,145.061999896522,16.4287588601384,-1.05658984939534,-60.5381390467163,13.4000869287238,-37.9271853831173,145.029132068827,145.061999896522,-37.9457522343478,3664,2.24864106610556,0.395415875616466,9.53691320960699,"(5,10]"
Hoppers Crossing - South,Williamstown,114,0.196368527236046,22.263,4.86666666666667,-37.8722355178,144.6847257452,25.568423070473,-37.8600020551429,144.889689965143,8.28653050855489,-1.63041144792405,-93.4156948358619,16.9274767895139,-37.8661187864715,144.787207855172,144.889689965143,-37.8600020551429,3108,1.90741714886902,0.38859836051963,8.7955947018447,"(20, Inf]"
Cheltenham - Highett (East),Bentleigh - McKinnon,104,0.485099337748344,7.22833333333333,4.88333333333333,-37.9631044704,145.0660683626,18.2870788167836,-37.9192186053846,145.037793774808,12.8152418187759,2.56925221560732,147.207308458935,15.5511603177797,-37.9411615378923,145.051931068704,145.037793774808,-37.9192186053846,3374,2.07066456251096,0.354510785035452,8.57685734044655,"(5,10]"
Hoppers Crossing - North,Williamstown,112,0.197041022192334,19.3887777777778,4.88333333333333,-37.8606727197917,144.697067905833,24.2347291517397,-37.8600020551429,144.889689965143,8.28653050855489,-1.5742780772296,-90.1994896052263,16.2606298301473,-37.8603373874673,144.793378935488,144.889689965143,-37.8600020551429,3506,2.15167455725057,0.381780845422794,8.76801435634151,"(10,20]"
Ormond - Glen Huntly,Caulfield - North,82,0.75,5.00288888888889,4.9,-37.899021222963,145.041536533333,11.0875784214405,-37.8721286176364,145.019590721455,7.53784779924387,2.45713919665899,140.783705644726,9.31271311034221,-37.8855749202997,145.030563627394,145.019590721455,-37.8721286176364,2117,1.29922847624058,0.27951811897026,7.84078097937333,"(5,10]"
Northcote,Heidelberg - Rosanna,115,0.340672074159907,9.28933333333333,4.9,-37.773038279434,145.000623303962,5.78512815705921,-37.7448236118182,145.069513977879,12.1002756598158,-1.95951437333184,-112.271903487137,8.94270190843751,-37.7589309456261,145.03506864092,145.069513977879,-37.7448236118182,3279,2.01236191478169,0.392007118068048,10.3640591643794,"(5,10]"
Greensborough,Kingsbury,111,0.361623616236162,7.666,4.9,-37.7012232826415,145.114154208679,18.292281513827,-37.713080972381,145.046763210476,13.5885126847105,1.39662553224007,80.0207485575683,15.9403970992688,-37.7071521275113,145.080458709578,145.046763210476,-37.713080972381,4046,2.48307908118534,0.378372087874377,12.2076124567474,"(5,10]"
Fawkner,Campbellfield - Coolaroo,247,0.572815533980583,6.49833333333333,4.91666666666667,-37.7045769232258,144.968998064194,12.6244936769178,-37.6694829204545,144.9444417,16.6526591709967,2.5310472003261,145.018322327089,14.6385764239572,-37.6870299218402,144.956719882097,144.9444417,-37.6694829204545,1318,0.808872523233386,0.841963114459198,7.77234446130501,"(5,10]"
Lilydale - Coldstream,Healesville - Yarra Glen,97,0.247078464106845,25.0395555555556,4.93333333333333,-37.7538125951064,145.360739440426,35.2689791793686,-37.6479387657143,145.485200787429,49.2838110170932,-2.2756712857593,-130.386360233117,42.2763950982309,-37.7008756804104,145.422970113927,145.485200787429,-37.6479387657143,3386,2.07802910748729,0.330649482196527,8.20876156723764,"(20, Inf]"
Keilor East,Parkville,127,0.258741258741259,15.0172222222222,4.93333333333333,-37.7506925470968,144.863598473548,11.8294244343643,-37.7873663776923,144.952593611538,3.66782659607037,-1.17991286767068,-67.6040275107082,7.74862551521733,-37.7690294623946,144.908096042543,144.952593611538,-37.7873663776923,4743,2.91083640189374,0.432912208649062,7.70900098390611,"(10,20]"
Romsey,Gisborne,102,0.246268656716418,27.443,4.95,-37.3355369866667,144.74710989381,57.0730170256039,-37.4903477486667,144.587908378,49.4601000882238,0.799379997860281,45.8011001045709,53.2665585569138,-37.4129423676667,144.667509135905,144.587908378,-37.4903477486667,923,0.566456251095914,0.347693269938616,11.4118996027447,"(20, Inf]"
Delahey,Laverton,111,0.198529411764706,21.6538888888889,4.95,-37.7185205978261,144.773561418261,20.3448741095127,-37.8527976092308,144.773751941538,17.4662790901407,-0.00141888136424723,-0.0812959138011309,18.9055765998267,-37.7856591035284,144.7736566799,144.773751941538,-37.8527976092308,1495,0.917499561634228,0.378372087874377,7.35950947603122,"(20, Inf]"
St Albans - South,Altona North,139,0.258456201214224,14.5032222222222,4.96666666666667,-37.7529346592105,144.808988377105,15.7200443780806,-37.833761955,144.849617844062,10.518908516968,-0.46578142751581,-26.6873099722346,13.1194764475243,-37.7933483071053,144.829303110584,144.849617844062,-37.833761955,1913,1.174031211643,0.473817299230075,5.94713800313644,"(10,20]"
Malvern East,Clayton,223,0.384020618556701,8.12277777777778,4.96666666666667,-37.8768899602041,145.062626429796,10.5901369575985,-37.9173738768421,145.127167247105,17.8243822468278,-1.01057300890349,-57.9015683000065,14.2072596022132,-37.8971319185231,145.094896838451,145.127167247105,-37.9173738768421,3992,2.44993862879186,0.760152933297171,5.21113268203073,"(5,10]"
Malvern East,Docklands,77,0.226788432267884,16.0013333333333,4.96666666666667,-37.8768899602041,145.062626429796,10.5901369575985,-37.8186890657143,144.9439032,2.09397376403877,2.0265920369819,116.115170513883,6.34205536081866,-37.8477895129592,145.003264814898,144.9439032,-37.8186890657143,3992,2.44993862879186,0.262474331228171,5.21113268203073,"(10,20]"
Keysborough,Hallam,81,0.321814254859611,10.6484444444444,4.96666666666667,-37.9926837945652,145.168830199348,26.2321038104859,-38.0052517869231,145.272535009615,33.8830180889158,-1.45019439834147,-83.0900184984801,30.0575609497009,-37.9989677907441,145.220682604482,145.272535009615,-38.0052517869231,3096,1.90005260389269,0.276109361421842,4.52822459086994,"(10,20]"
