O_SA2_NAME11,D_SA2_NAME11,persons,increase_in_travel_time,distance,extra_minutes,lat_orig,lon_orig,dist_orig2CBD,lat_dest,lon_dest,dist_dest2CBD,bearing_rad,bearing,distance2CBD,lat,lon,xend,yend,total_commuters_from,avg_extra_mins,distance_group
Fairfield - West,Horsley Park - Kemps Creek,21,0.11518771331058,14.129375,2.25,-33.8677478802632,150.930933631316,25.4206349126707,-33.8532361375,150.82343963,35.3978431257287,1.70498553518642,97.6884752970358,30.4092390191997,-33.8604920088816,150.877186630658,150.828558391967,-33.8539271728697,1955,6.29391304347826,"(10,20]"
Haberfield - Summer Hill,Lilyfield - Rozelle,51,0.236842105263158,4.4476875,2.25,-33.8853128809375,151.138707319375,6.45273373612862,-33.8666443536667,151.166957993,3.65129135379418,-2.15473826634718,-123.457408617029,5.0520125449614,-33.8759786173021,151.152832656188,151.165612722827,-33.8675333311558,2118,6.71265738117721,"(-Inf,5]"
Peakhurst - Lugarno,Narwee - Beverly Hills,43,0.221311475409836,5.1988,2.25,-33.9694750653333,151.05311871,17.9185323107268,-33.9492637236667,151.075876018667,14.8895270160091,-2.29701195110946,-131.609090289683,16.404029663368,-33.9593693945,151.064497364334,151.074792337302,-33.950226168508,3268,7.92762647898817,"(5,10]"
Blacktown (East) - Kings Park,Seven Hills - Toongabbie,110,0.215654952076677,5.8565625,2.25,-33.7591631190476,150.9129637,29.783805291405,-33.7899318978431,150.929316206863,27.0987620506161,-0.488501051619044,-27.9890485454736,28.4412836710106,-33.7745475084454,150.921139953432,150.92853751606,-33.7884667179005,2284,5.28376751313485,"(5,10]"
Bradbury - Wedderburn,Claymore - Eagle Vale - Raby,66,0.149229074889868,9.90171428571429,2.25833333333333,-34.0942314002174,150.816695663913,43.7003816291558,-34.0305805562069,150.81133122069,40.5492016437695,3.05751213629057,175.182541219478,42.1247916364626,-34.0624059782122,150.814013442302,150.811586670367,-34.0336115487788,3546,3.81286191013348,"(5,10]"
Yarramundi - Londonderry,Dural - Kenthurst - Wisemans Ferry,14,0.049416484318016,41.321125,2.25833333333333,-33.6509087563158,150.741321571053,49.4244133686529,-33.6297421313793,150.997822923966,32.9739052331845,-1.65313029649693,-94.7173889744843,41.1991593009187,-33.6403254438476,150.86957224751,150.985608573827,-33.6307500659001,1185,2.78184247538678,"(20, Inf]"
Canterbury (South) - Campsie,Greenacre - Mount Lewis,47,0.178524374176548,5.768125,2.25833333333333,-33.9132701708955,151.104555397612,10.5289048566023,-33.905177332069,151.057501816207,14.2652754224046,1.74112187732509,99.7589351886225,12.3970901395035,-33.9092237514823,151.08102860691,151.059742462941,-33.9055627053465,3786,8.19243044550097,"(5,10]"
Fairfield,Horsley Park - Kemps Creek,13,0.0986890021849963,15.882875,2.25833333333333,-33.8705554672727,150.950629545682,23.6001213108913,-33.8532361375,150.82343963,35.3978431257287,1.70613300006716,97.7542201918418,29.49898221831,-33.8618958023864,150.887034587841,150.829496292652,-33.8540608674892,1448,5.73500230202578,"(10,20]"
Rockdale - Banksia,Kogarah Bay - Carlton - Allawah,22,0.260076775431862,3.974375,2.25833333333333,-33.9514665525532,151.139333685319,10.9287525421115,-33.9752340045946,151.122329046757,13.9967266513094,0.621025990728683,35.5821682366841,12.4627395967104,-33.9633502785739,151.130831366038,151.12313879145,-33.9741022211641,2386,7.540175328304,"(-Inf,5]"
Balgowlah - Clontarf - Seaforth,Manly Vale - Allambie Heights,86,0.282291666666667,5.1185625,2.25833333333333,-33.7975333680952,151.254920224286,9.26350941222053,-33.7776361642105,151.258048325,11.3681265257511,-2.98565592197023,-171.065483407135,10.3158179689858,-33.7875847661529,151.256484274643,151.257899367823,-33.7785836501098,3609,8.75808857485915,"(5,10]"
Fairfield,Merrylands - Holroyd,27,0.165445665445665,7.5204375,2.25833333333333,-33.8705554672727,150.950629545682,23.6001213108913,-33.8314962818966,150.980985306897,21.2467308378743,-2.48092614790519,-142.146597558617,22.4234260743828,-33.8510258745847,150.96580742629,150.979539794458,-33.833356243105,1448,5.73500230202578,"(5,10]"
Emu Plains - Leonay,Richmond - Clarendon,64,0.0827228327228327,26.2466875,2.25833333333333,-33.7512076458824,150.6547369,52.6487004177646,-33.5941187572727,150.740194653636,52.9249046897043,-2.64336076813967,-151.453415744862,52.7868025537345,-33.6726632015776,150.697465776818,150.736125236796,-33.6015991805398,2804,3.69364003804089,"(20, Inf]"
Double Bay - Bellevue Hill,Bondi Beach - North Bondi,52,0.260038240917782,3.852,2.26666666666667,-33.8782889714035,151.249404786491,4.08019130337237,-33.8871839734043,151.274750240213,6.59418633966348,-1.23327490553951,-70.6614470668091,5.33718882151793,-33.8827364724039,151.262077513352,151.273543313845,-33.8867604018805,3779,5.04753462115198,"(-Inf,5]"
Claymore - Eagle Vale - Raby,Camden - Ellis Lane,117,0.100517368810052,19.9535333333333,2.26666666666667,-34.0305805562069,150.81133122069,40.5492016437695,-34.0717380307407,150.690798917407,52.5423663443616,1.24174586901481,71.1467975223535,46.5457839940655,-34.0511592934738,150.751065069048,150.696538550897,-34.069778151001,4307,4.6385148208343,"(10,20]"
Homebush,Concord - Mortlake - Cabarita,32,0.252788104089219,4.2255,2.26666666666667,-33.8652406851724,151.075410129655,12.0935943078687,-33.8542789822449,151.106993616735,9.33778759536788,-1.90485914383775,-109.140389508806,10.7156909516183,-33.8597598337087,151.091201873195,151.10548964116,-33.8548009680986,1706,8.12959163735834,"(-Inf,5]"
Neutral Bay - Kirribilli,Crows Nest - Waverton,80,0.275862068965517,3.502125,2.26666666666667,-33.8391771362162,151.217481283243,3.62074698226816,-33.8307725659091,151.200786744773,4.43235716898617,2.03718602375735,116.722161244334,4.02655207562717,-33.8349748510627,151.209134014008,151.201581722795,-33.8311727835428,2471,4.59551800890328,"(-Inf,5]"
Gymea - Grays Point,Kogarah Bay - Carlton - Allawah,26,0.144527098831031,10.6877142857143,2.26666666666667,-34.0436813915,151.085470866,22.2587990269048,-33.9752340045946,151.122329046757,13.9967266513094,-2.64762981664198,-151.698014206582,18.1277628391071,-34.0094576980473,151.103899956379,151.120573895292,-33.978493403971,3570,5.93503034547152,"(10,20]"
St Leonards - Naremburn,North Ryde - East Ryde,30,0.194008559201141,8.1575,2.26666666666667,-33.8190809,151.196129148182,5.77968083674046,-33.7981716453125,151.1282108075,10.7895025123948,1.86944728811536,107.111439631187,8.28459167456765,-33.8086262726563,151.162169977841,151.131445014199,-33.7991673241072,1247,4.70973001871157,"(5,10]"
Kogarah Bay - Carlton - Allawah,Peakhurst - Lugarno,50,0.15962441314554,8.56506666666667,2.26666666666667,-33.9752340045946,151.122329046757,13.9967266513094,-33.9694750653333,151.05311871,17.9185323107268,1.65381431616459,94.7565804145456,15.9576294810181,-33.972354534964,151.087723878378,151.056414440322,-33.9697493005362,2585,7.6385944551902,"(5,10]"
