City,Classification,x,y,group
Sydney,From CBD,22.3859267040149,0.114407927600528,SydneyFrom CBD
Sydney,From CBD,22.5875816993464,0.110770760728225,SydneyFrom CBD
Sydney,From CBD,22.7892366946779,0.107161687649551,SydneyFrom CBD
Sydney,From CBD,22.9908916900093,0.10356057868499,SydneyFrom CBD
Sydney,From CBD,23.1925466853408,0.0999527491558884,SydneyFrom CBD
Sydney,From CBD,23.3942016806723,0.096401526151099,SydneyFrom CBD
Sydney,From CBD,23.5958566760037,0.0929031278316903,SydneyFrom CBD
Sydney,From CBD,23.7975116713352,0.089421797940716,SydneyFrom CBD
Sydney,From CBD,23.9991666666667,0.0859217802212301,SydneyFrom CBD
Sydney,To CBD,0.0447222222222222,0.0420740103732432,SydneyTo CBD
Sydney,To CBD,0.2453197945845,0.0458508873088252,SydneyTo CBD
Sydney,To CBD,0.445917366946779,0.049401159170775,SydneyTo CBD
Sydney,To CBD,0.646514939309057,0.0527761590370201,SydneyTo CBD
Sydney,To CBD,0.847112511671335,0.0560272199854881,SydneyTo CBD
Sydney,To CBD,1.04771008403361,0.0592056750941065,SydneyTo CBD
